id,MonthofYeah8_count,MonthofYeah3_min,MonthofYeah1_count,MonthofYeah9_sum,MonthofYeah5_min,MonthofYeah7_mean,MonthofYeah8_median,MonthofYeah4_min,MonthofYeah9_min,MonthofYeah1_median,MonthofYeah7_count,MonthofYeah4_mean,MonthofYeah10_count,MonthofYeah6_min,MonthofYeah12_count,MonthofYeah8_sum,MonthofYeah7_sum,MonthofYeah8_mean,MonthofYeah11_mean,MonthofYeah2_count,MonthofYeah9_max,MonthofYeah10_min,MonthofYeah9_median,MonthofYeah7_max,MonthofYeah3_sum,MonthofYeah1_sum,MonthofYeah11_min,MonthofYeah12_median,MonthofYeah5_median,MonthofYeah12_sum
2417,54.0,0.01,45.0,793.36,0.01,7.02911392405,3.6,0.01,-11.0,3.0,79.0,7.62077922078,105.0,0.01,82.0,824.96,555.3,15.277037037,7.62357664234,3.0,200.0,-3.54,3.0,100.0,798.06,262.56,-0.9,3.6,3.0,572.97
2418,0.0,0.01,32.0,761.78,0.5,7.9875,0.0,-1.2,0.02,6.25,8.0,10.9809090909,61.0,0.7,41.0,0.0,63.9,0.0,14.4279411765,15.0,200.0,0.3,4.6,16.6,797.41,325.7,0.1,5.6,3.0,513.11
2419,4.0,0.7,14.0,0.0,0.0,6.52666666667,0.65,0.01,0.0,1.0,15.0,0.505,0.0,0.0,23.0,2.6,97.9,0.65,15.4833333333,3.0,0.0,0.0,0.0,50.0,63.9,21.3,0.0,1.0,0.0,155.2
2420,17.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,361.59,0.0,21.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,11.0,0.01,80.0,1370.87,0.01,4.71708333333,5.8,-16.22,-29.0,1.9,48.0,6.21201342282,147.0,0.01,166.0,199.8,226.42,18.1636363636,5.88277777778,38.0,400.0,-5.6,4.5,50.0,1005.77,332.36,-30.0,2.6,3.0,896.89
2422,8.0,-1.02,153.0,1001.11,-1.02,3.44226804124,0.01,-2.5,-2.0,1.6,97.0,3.81178378378,244.0,-2.55,291.0,12.05,333.9,1.50625,5.74346007605,47.0,100.0,-1.08,1.5,50.0,612.1,693.22,-0.36,2.0,1.0,1528.33
2423,85.0,-1.02,98.0,846.68,-1.02,8.82844444444,3.8,-1.08,-0.9,1.565,90.0,7.18368421053,152.0,-0.96,152.0,822.45,794.56,9.67588235294,4.8170754717,7.0,100.0,-3.54,1.0,100.0,1246.4,563.5,-1.08,1.8,3.0,664.56
2426,6.0,0.01,39.0,583.23,0.1,3.85833333333,0.9,0.01,0.01,5.5,24.0,9.21895348837,91.0,0.02,102.0,6.35,92.6,1.05833333333,9.05554054054,25.0,200.0,-3.48,3.665,12.1,623.54,257.69,-0.42,3.95,3.9,551.5
2427,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,580.98,0.0,24.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,26.0,-1.08,161.0,713.89,-0.84,7.504,1.2,-1.14,-0.72,1.6,75.0,7.10024038462,180.0,-1.14,239.0,278.18,562.8,10.6992307692,5.30225225225,46.0,250.0,-1.02,2.0,200.0,1325.26,696.17,-1.08,1.5,2.0,1281.54
2429,123.0,0.0,108.0,1251.1,0.01,9.27085427136,4.0,0.01,-3.06,3.0,199.0,6.69979899497,144.0,0.01,254.0,894.0,1844.9,7.26829268293,6.51291304348,0.0,300.0,-1.32,3.0,300.0,1554.81,702.39,-3.54,2.26,3.2,1686.63
2430,0.0,-5.0,135.0,1022.29,0.01,1.88235294118,0.0,-1.2,-1.14,2.3,17.0,6.21571428571,172.0,0.01,240.0,0.0,32.0,0.0,5.44685279188,68.0,100.0,-0.78,2.0,8.5,1363.58,696.29,-0.42,1.8,3.0,1257.52
2431,25.0,-3.54,101.0,1446.41,0.0,8.6537593985,2.8,0.01,-6.0,3.0,133.0,6.37101167315,147.0,0.01,200.0,313.48,1150.95,12.5392,7.65584795322,1.0,100.0,-12.9,4.0,100.0,1589.49,628.84,0.01,2.25,1.8,1121.25
2434,3.0,-5.0,101.0,1240.96,0.01,16.0038709677,7.0,-0.12,-1.2,1.5,31.0,7.49056179775,131.0,0.01,162.0,158.0,496.12,52.6666666667,9.05830188679,38.0,200.0,-1.2,3.0,100.0,1538.93,489.89,-1.08,3.35,2.65,1548.79
2435,7.0,-3.54,63.0,1348.94,0.01,9.59358974359,2.5,-2.94,-9.0,4.0,39.0,11.1768571429,88.0,0.5,89.0,44.16,374.15,6.30857142857,9.45090909091,1.0,200.0,-7.0,3.0,163.0,1540.51,591.04,-3.54,2.7,3.93,704.73
2436,12.0,0.0,66.0,987.5,0.01,9.65397727273,5.26,0.01,0.01,3.6,88.0,10.6972173913,123.0,0.01,154.0,161.57,849.55,13.4641666667,3.41887931034,0.0,300.0,-8.44,2.0,100.0,1318.64,624.62,0.01,3.0,4.0,1040.7
2437,16.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,416.54,0.0,26.03375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,1.0,0.01,142.0,1395.43,-5.0,3.63058823529,0.08,0.01,-1.02,1.75,102.0,6.47203791469,165.0,0.01,247.0,0.08,370.32,0.08,5.42857142857,40.0,400.0,0.01,1.85,12.9,962.25,1014.7,0.01,1.9,3.0,1848.95
2441,96.0,0.01,100.0,1806.32,0.01,10.1876536313,3.84,0.01,0.01,3.5,179.0,4.8890530303,225.0,0.01,270.0,521.5,1823.59,5.43229166667,5.10708502024,4.0,400.0,-3.54,3.0,200.0,2038.79,812.1,-0.18,2.0,3.0,1882.27
2446,19.0,-3.54,125.0,807.13,-1.02,10.8585365854,3.0,-1.08,-12.9,2.6,82.0,6.43156462585,113.0,0.01,168.0,70.88,890.4,3.73052631579,5.67388235294,15.0,200.0,0.01,3.0,100.0,851.81,632.77,-1.08,2.6,2.5,942.54
2447,13.0,-6.6,67.0,906.56,0.1,5.14662162162,3.0,0.02,0.1,2.8,74.0,6.45303030303,132.0,0.6,133.0,567.5,380.85,43.6538461538,12.8076397516,2.0,40.0,0.1,4.465,100.0,1734.69,457.05,0.1,3.6,3.55,672.92
2450,6.0,-0.72,99.0,793.7,-0.48,13.6266666667,16.05,-0.3,-0.6,2.0,45.0,8.28695652174,107.0,0.3,151.0,264.1,613.2,44.0166666667,9.15843930636,25.0,200.0,0.01,2.7,200.0,1211.98,548.38,-1.14,5.5,5.6,1522.08
2451,14.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,127.5,0.0,9.10714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,9.0,0.0,108.0,1216.94,0.01,4.71358490566,3.5,-3.54,-4.1,1.8,53.0,6.60859813084,97.0,0.01,126.0,321.0,249.82,35.6666666667,5.20477777778,40.0,100.0,-1.14,2.8,30.0,761.37,528.75,0.01,1.55,3.0,682.89
2453,7.0,-5.0,131.0,1189.42,-3.54,5.625,4.5,0.0,0.01,1.9,172.0,5.13655172414,249.0,0.01,240.0,127.5,967.5,18.2142857143,4.32644736842,0.0,150.0,0.0,0.1,100.0,783.49,538.11,0.0,1.3,2.25,1080.78
2458,3.0,-0.72,175.0,840.63,-1.14,3.94292134831,0.1,-0.78,0.01,1.0,89.0,5.04327510917,223.0,0.01,288.0,0.79,350.92,0.263333333333,4.20326164875,56.0,200.0,0.01,1.1,100.0,1070.01,562.75,-5.6,0.6,0.9,1129.74
2459,6.0,-3.54,85.0,1287.92,-3.54,6.79333333333,4.85,-3.54,-3.36,2.7,90.0,5.51542635659,212.0,0.01,255.0,123.1,611.4,20.5166666667,4.7866796875,0.0,200.0,-3.24,0.7,200.0,1377.68,470.48,-3.48,1.6,1.8,1297.25
2468,0.0,-0.66,91.0,705.47,-1.2,2.83985507246,0.0,-1.2,-1.2,1.8,69.0,4.33355704698,135.0,-1.2,149.0,0.0,195.95,0.0,4.20076335878,29.0,200.0,0.01,2.44,6.6,812.7,343.31,-1.14,2.6,1.8,796.06
2469,127.0,0.01,166.0,1475.56,-3.54,7.29520833333,4.3,-3.54,-3.54,2.6,192.0,5.72375609756,186.0,0.01,178.0,1245.21,1400.68,9.80480314961,6.11502673797,33.0,500.0,-3.54,2.9,200.0,1369.1,901.99,0.01,2.13,1.8,869.68
2470,6.0,0.05,62.0,1034.52,0.01,5.17857142857,4.25,0.01,0.01,2.6,14.0,9.11068027211,174.0,0.4,159.0,115.7,72.5,19.2833333333,6.37763736264,48.0,200.0,0.01,3.0,10.5,842.72,388.1,0.01,2.3,5.5,1168.7
2471,64.0,0.0,85.0,1458.07,0.01,7.39866666667,3.6,0.01,0.01,1.8,75.0,5.78040540541,132.0,0.0,189.0,566.66,554.9,8.8540625,7.02114130435,2.0,300.0,0.01,3.45,100.0,1153.73,338.13,0.01,2.9,2.9,1377.29
2472,8.0,-1.08,59.0,1022.5,-9.0,11.6976190476,4.4,0.01,0.02,4.5,63.0,8.64517985612,126.0,-1.2,145.0,222.78,736.95,27.8475,9.47007751938,23.0,200.0,-1.08,4.0,200.0,1021.81,446.32,-6.0,4.1,4.6,1223.03
2473,8.0,0.01,37.0,1472.2,0.01,11.2466666667,5.5,0.01,-1.8,3.6,105.0,9.9798013245,124.0,0.2,134.0,130.23,1180.9,16.27875,5.30299212598,5.0,200.0,-3.48,3.8,100.0,708.04,285.76,-0.54,4.1,4.8,1433.64
2474,2.0,0.0,85.0,621.12,0.0,1.97142857143,3.45,0.0,0.01,1.2,7.0,0.0,193.0,0.01,179.0,6.9,13.8,3.45,2.9497008547,0.0,200.0,-3.0,1.0,4.7,0.0,265.87,0.01,1.0,0.0,602.99
2475,13.0,0.0,89.0,0.0,-0.1,8.1075,1.3,-21.0,0.0,1.0,40.0,7.27465116279,0.0,0.01,5.0,36.2,324.3,2.78461538462,0.0,1.0,0.0,0.0,0.0,100.0,336.59,297.53,0.0,9.5,1.57,60.6
2476,8.0,-2.1,101.0,1184.95,-1.08,5.89064516129,4.05,-1.08,0.01,3.8,62.0,6.82894736842,161.0,-0.54,171.0,321.91,365.22,40.23875,6.52884393064,37.0,300.0,-0.96,3.5,140.0,1123.67,521.78,-0.6,3.2,3.5,1047.07
2477,104.0,-3.54,115.0,1237.96,0.01,9.03053030303,4.45,-3.36,-1.92,3.2,132.0,8.47700598802,185.0,0.01,226.0,1076.3,1192.03,10.3490384615,4.72497816594,0.0,300.0,-3.24,4.0,200.0,1204.61,804.14,-3.54,3.0,3.55,1757.87
2480,18.0,0.01,63.0,747.4,-1.2,7.06797101449,4.9,-0.54,0.01,2.9,69.0,6.64128378378,98.0,-4.55,163.0,187.24,487.69,10.4022222222,7.53138686131,35.0,100.0,0.02,3.3,100.0,1144.38,424.52,0.01,4.5,3.0,1395.14
2481,97.0,0.01,82.0,1057.25,-3.0,12.0712598425,4.0,-30.0,-3.48,3.0,127.0,7.59921787709,160.0,-2.88,175.0,661.53,1533.05,6.81989690722,7.68508196721,1.0,100.0,-3.54,3.0,500.0,1514.15,667.0,-3.42,3.0,3.515,1322.36
2484,29.0,-1.2,82.0,839.56,-1.2,4.1506779661,2.4,-1.14,-1.14,4.55,59.0,6.33552941176,153.0,-1.14,168.0,313.43,244.89,10.8079310345,6.8833557047,48.0,200.0,-1.14,3.4,15.0,1232.25,480.38,-1.2,3.15,2.4,1322.12
2485,94.0,-3.54,60.0,1238.65,-3.36,7.59702898551,3.6,0.01,-3.24,4.6,138.0,6.56594202899,145.0,-3.54,155.0,857.2,1048.39,9.11914893617,9.27854014599,0.0,200.0,-3.54,2.8,100.0,1036.03,432.41,0.0,4.4,2.6,1307.14
2488,14.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,370.22,0.0,26.4442857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,10.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,369.4,0.0,36.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,98.0,-3.5,47.0,1190.02,0.1,8.5201,2.65,0.4,0.1,5.6,100.0,7.07683760684,119.0,0.1,133.0,753.8,852.01,7.69183673469,7.27967741935,0.0,200.0,0.1,4.6,200.0,1349.91,460.6,0.2,4.0,3.5,1082.8
2497,22.0,0.01,89.0,506.75,0.01,2.64707692308,1.25,-0.54,-4.2,1.5,65.0,2.40201298701,167.0,-4.6,177.0,153.12,172.06,6.96,3.94421383648,28.0,100.0,0.01,1.4,50.0,685.17,271.54,-3.24,1.3,1.23,624.59
2502,16.0,0.5,75.0,1596.9,-0.06,10.9946103896,2.75,0.8,0.1,4.5,154.0,10.3963580247,169.0,-7.9,169.0,275.75,1693.17,17.234375,10.3051020408,0.0,200.0,-7.0,7.0,200.0,1840.52,588.49,0.3,3.6,5.3,2098.1
2503,30.0,-3.54,64.0,956.37,0.03,5.78367924528,0.9,0.02,0.02,1.95,106.0,6.84189655172,194.0,-3.83,139.0,188.2,613.07,6.27333333333,8.160625,0.0,200.0,0.03,1.8,100.0,1195.62,266.5,0.0,2.7,2.0,927.34
2504,6.0,-1.14,56.0,1368.42,-1.2,10.9892682927,3.75,-1.14,-1.14,3.75,41.0,7.20832335329,152.0,-1.14,130.0,19.18,450.56,3.19666666667,6.69467741935,34.0,200.0,-1.08,4.0,100.0,1180.57,318.31,-0.96,3.6,4.0,1290.79
2505,7.0,-3.54,67.0,1229.92,0.01,10.1755102041,7.5,0.01,-3.48,4.6,98.0,9.73,104.0,0.0,136.0,239.28,997.2,34.1828571429,7.96251851852,0.0,200.0,-3.54,4.0,100.0,1164.77,648.07,-1.26,4.5,4.0,1199.1
2506,14.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,452.0,0.0,32.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,48.0,0.01,67.0,1017.64,0.01,6.68681818182,2.3,0.01,-3.12,1.3,88.0,5.36294871795,94.0,0.0,54.0,288.58,588.44,6.01208333333,7.44094117647,20.0,150.0,-3.54,1.0,150.0,880.64,562.99,-3.54,3.6,1.6,577.19
2512,0.0,0.5,19.0,562.43,-0.96,5.09219512195,0.0,-0.9,0.0,1.1,41.0,8.07377777778,83.0,-1.14,71.0,0.0,208.78,0.0,8.41121621622,22.0,200.0,-1.14,4.0,100.0,727.33,72.8,0.2,4.0,1.5,731.25
2513,0.0,0.4,60.0,805.9,0.6,13.6194805195,0.0,0.6,0.8,3.49,77.0,9.29436363636,60.0,0.6,75.0,0.0,1048.7,0.0,10.66,0.0,200.0,0.2,5.4,300.0,1523.62,558.18,0.4,4.6,4.8,662.8
2514,21.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,484.43,0.0,23.0680952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,8.0,0.01,71.0,1024.23,-3.54,3.81333333333,3.3,0.7,0.7,2.3,27.0,3.928,76.0,0.5,94.0,127.1,102.96,15.8875,12.9956521739,9.0,300.0,0.65,7.6,11.0,252.98,486.72,0.01,7.8,3.05,1169.14
2518,12.0,-0.18,112.0,832.25,-1.14,16.3127941176,4.55,-11.0,-1.14,1.5,68.0,5.823,146.0,-0.84,227.0,313.06,1109.27,26.0883333333,4.89892307692,36.0,200.0,-0.18,2.0,100.0,1224.75,699.11,-0.24,1.5,3.0,964.35
2519,120.0,-3.42,79.0,1737.97,-3.48,9.403515625,3.0,0.01,-3.24,3.6,128.0,5.49363636364,120.0,-1.56,128.0,832.89,1203.65,6.94075,9.74970588235,0.0,200.0,-3.24,3.6,200.0,2045.61,679.13,-2.04,4.285,5.3,1703.97
2520,6.0,-1.14,67.0,523.36,-1.14,6.29652892562,2.4,-1.14,-1.02,1.5,121.0,4.55419753086,180.0,-1.14,130.0,13.17,761.88,2.195,3.98679558011,40.0,100.0,-1.2,2.4,100.0,736.87,249.5,-2.1,1.95,2.2,676.54
2521,137.0,-3.54,101.0,893.97,-3.3,5.91314814815,3.3,-1.38,-1.38,3.5,216.0,5.7954589372,133.0,-3.54,110.0,894.1,1277.24,6.52627737226,4.22591666667,10.0,200.0,-1.08,3.0,200.0,1149.03,681.78,0.01,3.0,2.8,967.64
2522,12.0,0.1,66.0,1235.92,-1.14,10.6297297297,9.85,-1.14,-1.08,4.0,37.0,9.94613138686,124.0,-0.72,139.0,314.0,393.3,26.1666666667,6.90104,32.0,200.0,-1.14,3.5,200.0,1110.27,613.27,-1.14,3.0,5.2,875.68
2523,11.0,0.0,49.0,763.2,0.0,8.71329113924,3.0,0.0,0.8,5.1,79.0,0.0,113.0,0.0,111.0,232.5,688.35,21.1363636364,4.44529411765,0.0,200.0,0.8,3.4,100.0,0.0,457.6,0.5,2.5,0.0,620.89
2524,33.0,-1.2,111.0,895.22,-1.14,3.90947368421,0.8,-1.2,-1.2,0.02,76.0,4.29870967742,141.0,-1.2,178.0,171.29,297.12,5.19060606061,5.52148148148,45.0,300.0,-7.6,2.0,100.0,618.28,343.97,-1.14,1.2,2.365,643.7
2525,138.0,-3.54,72.0,573.97,0.01,5.52152284264,3.6,-1.14,-3.48,1.4,197.0,5.87530201342,175.0,-3.54,165.0,1073.76,1087.74,7.78086956522,4.56297752809,13.0,100.0,-3.54,0.6,100.0,676.97,593.52,-1.74,2.0,3.1,772.37
2526,3.0,0.0,81.0,1136.76,0.01,4.87705882353,0.08,-6.6,0.02,0.4,51.0,6.76608,119.0,0.01,146.0,0.5,248.73,0.166666666667,6.10529411765,31.0,200.0,0.01,2.95,50.0,561.67,242.75,0.01,1.65,3.0,652.22
2527,15.0,-0.66,89.0,852.51,-0.66,5.65782608696,0.8,-5.6,0.01,1.3,69.0,5.23407407407,132.0,-0.9,155.0,45.43,390.39,3.02866666667,5.56,37.0,200.0,-1.14,3.6,200.0,905.78,302.25,0.01,3.0,3.0,950.32
2528,17.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,459.31,0.0,27.0182352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,17.0,0.0,57.0,1299.52,0.01,6.18571428571,5.6,0.15,-3.54,4.5,14.0,10.695,142.0,0.0,174.0,524.2,86.6,30.8352941176,10.9703846154,1.0,192.34,-3.54,3.6,18.5,1249.3,425.07,-3.06,4.0,3.8,1710.46
2530,122.0,-3.36,63.0,1150.36,-3.36,7.03732954545,1.8,0.01,0.01,2.5,176.0,6.27354166667,151.0,-0.96,157.0,857.68,1238.57,7.03016393443,7.32804232804,39.0,400.0,0.0,2.65,400.0,1382.75,551.1,0.01,2.6,1.7,1460.2
2531,0.0,-0.36,60.0,507.06,-3.54,13.234,0.0,-3.36,-0.9,1.75,70.0,8.1422705314,187.0,-15.0,174.0,0.0,926.38,0.0,6.37678414097,11.0,50.0,-0.84,1.05,100.0,843.52,245.49,0.01,1.925,3.0,2068.38
2534,10.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,270.4,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,11.0,0.0,112.0,1895.22,0.01,7.4747311828,5.6,0.0,0.01,2.9,93.0,6.81045918367,185.0,-6.6,245.0,353.0,695.15,32.0909090909,6.84715,3.0,600.0,0.01,3.5,100.0,1882.28,745.11,0.01,3.0,3.5,1656.51
2536,54.0,0.01,100.0,1268.36,0.01,6.83221374046,4.4,0.02,0.01,3.9,131.0,9.39818181818,224.0,0.01,203.0,753.71,895.02,13.9575925926,8.8787804878,17.0,200.0,0.01,1.8,200.0,1105.04,668.73,-3.54,2.8,2.0,1420.09
2537,0.0,0.01,31.0,682.6,-9.0,5.21,0.0,-1.2,0.1,3.0,20.0,11.6781666667,94.0,-7.6,77.0,0.0,104.2,0.0,8.33097222222,19.0,400.0,0.01,6.65,50.0,367.97,301.54,0.01,3.85,4.0,1010.79
2538,0.0,-0.96,79.0,688.01,0.01,0.0,0.0,0.01,-4.0,1.5,0.0,3.58887323944,152.0,0.01,150.0,0.0,0.0,0.0,4.76203488372,41.0,150.0,-1.55,1.2,0.0,536.8,330.56,-1.14,1.25,0.01,684.64
2539,3.0,0.01,0.0,0.0,0.01,15.4416666667,4.0,0.01,0.0,0.0,12.0,4.805,0.0,0.01,0.0,11.6,185.3,3.86666666667,0.0,0.0,0.0,0.0,0.0,100.0,159.41,0.0,0.0,0.0,0.01,0.0
2542,36.0,-1.14,98.0,438.44,-1.14,3.87615384615,4.45,-1.2,-1.14,1.2,26.0,5.42588957055,96.0,-0.84,142.0,286.3,100.78,7.95277777778,7.00224137931,94.0,100.0,-1.14,1.5,50.0,900.9,662.92,0.0,2.15,3.15,991.44
2543,3.0,0.0,113.0,954.76,-3.3,5.70881188119,3.0,-3.42,0.01,2.3,101.0,6.56951048951,122.0,-3.3,155.0,106.0,576.59,35.3333333333,4.73702531646,0.0,100.0,0.01,2.45,100.0,1202.7,464.94,-3.42,1.5,4.0,681.23
2544,0.0,0.0,113.0,1260.7,0.01,3.96,0.0,0.01,-5.6,1.4,92.0,6.42905759162,264.0,0.01,235.0,0.0,364.32,0.0,5.19807692308,19.0,300.0,0.0,1.0,50.0,1000.65,639.28,0.0,1.23,3.0,958.61
2545,14.0,-0.78,63.0,941.06,-1.38,7.95638888889,6.0,-5.8,0.0,3.0,72.0,7.37700636943,146.0,-3.54,133.0,320.42,572.86,22.8871428571,5.94375722543,8.0,200.0,-3.12,2.95,100.0,888.62,427.3,-3.3,3.6,3.4,1040.13
2546,68.0,-0.9,26.0,811.32,0.01,8.09123809524,3.0,-0.78,0.01,3.3,105.0,9.1801980198,107.0,0.1,106.0,452.68,849.58,6.65705882353,9.25427272727,5.0,200.0,0.01,3.0,200.0,844.49,95.81,0.01,4.25,4.0,1236.34
2547,17.0,0.0,0.0,0.0,0.0,0.0433333333333,2.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,302.1,0.13,17.7705882353,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
2548,35.0,-3.54,0.0,411.0,-3.54,11.776,4.0,-0.78,1.0,0.0,80.0,9.33392857143,55.0,-1.74,39.0,373.8,942.08,10.68,9.05243902439,0.0,100.0,1.5,4.3,100.0,973.28,0.0,1.2,5.6,5.0,912.3
2549,22.0,0.01,52.0,805.52,0.1,19.4346153846,1.1,0.1,0.01,4.3,26.0,6.61634782609,108.0,0.6,105.0,34.5,505.3,1.56818181818,9.84671755725,0.0,200.0,0.14,2.3,200.0,1001.01,410.11,0.01,3.0,2.5,677.43
2552,109.0,-1.14,94.0,1145.46,-1.2,7.25168316832,1.8,-6.0,0.01,1.825,101.0,5.42534313725,148.0,-0.48,146.0,547.95,732.42,5.02706422018,6.86901840491,43.0,200.0,-0.96,2.6,119.44,840.31,405.66,0.01,3.0,1.815,965.54
2553,47.0,0.01,54.0,1186.57,0.0,7.83981481481,4.0,-3.42,-1.68,2.9,108.0,7.50664,172.0,-3.36,148.0,409.35,846.7,8.70957446809,4.88812030075,3.0,200.0,-3.36,3.0,100.0,1119.01,278.62,-1.44,3.6,4.09,1403.42
2554,65.0,-3.42,82.0,1810.77,-3.54,7.72032467532,3.0,-3.48,-3.48,2.0,154.0,10.037875,134.0,0.5,254.0,392.06,1188.93,6.03169230769,10.2602721088,0.0,200.0,-2.22,4.8,200.0,1972.39,548.27,-3.42,0.03,4.9,1089.21
2555,3.0,-12.6,76.0,1302.22,0.01,6.75416666667,3.6,0.01,-10.0,2.55,48.0,10.4470588235,161.0,-2.88,98.0,10.3,324.2,3.43333333333,5.09545454545,0.0,516.02,-2.34,2.25,100.0,1345.77,477.11,0.0,3.0,2.45,715.67
2558,26.0,-1.14,122.0,1203.17,-1.2,4.35064102564,2.0,-1.02,-1.14,1.28,78.0,8.05691919192,211.0,-0.3,235.0,71.92,339.35,2.76615384615,4.34139917695,43.0,300.0,-1.2,1.6,100.0,551.81,290.77,-1.14,1.2,2.0,1155.48
2559,6.0,0.0,0.0,1320.56,0.0,0.0,5.6,0.0,-3.54,0.0,0.0,0.0,0.0,0.0,0.0,221.55,0.0,36.925,0.0,0.0,300.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,45.0,-50.0,70.0,541.8,-0.78,10.8301041667,4.2,-3.54,0.0,3.13,96.0,7.52551470588,99.0,-3.54,107.0,572.2,1039.69,12.7155555556,5.56466666667,18.0,100.0,0.0,1.565,150.0,1026.02,377.98,0.01,3.5,3.2,841.75
2561,23.0,-0.3,39.0,581.69,0.01,7.21616666667,2.9,0.01,-4.0,3.6,60.0,7.21380368098,144.0,0.01,130.0,180.09,432.97,7.83,6.76688405797,35.0,19.9,0.02,3.6,200.0,1221.1,252.5,-3.54,3.6,3.6,890.94
2564,0.0,0.0,40.0,614.93,0.0,0.0,0.0,0.0,0.1,3.75,0.0,0.0,81.0,0.0,80.0,0.0,0.0,0.0,9.22083333333,0.0,200.0,0.1,3.0,0.0,0.0,351.7,-0.1,2.5,0.0,643.77
2565,0.0,0.01,55.0,924.53,0.01,3.64075471698,0.0,0.01,-0.42,3.9,53.0,7.42531034483,144.0,-3.54,133.0,0.0,192.96,0.0,10.2688188976,12.0,200.0,-3.54,3.0,10.6,946.37,315.08,0.01,3.7,3.0,858.3
2566,36.0,0.0,57.0,1400.99,0.0,0.0,2.95,0.0,0.01,3.0,0.0,9.40660869565,176.0,-3.54,85.0,437.53,0.0,12.1536111111,6.54368852459,0.0,200.0,-3.54,3.0,0.0,1037.01,183.16,-3.54,3.6,3.0,739.04
2567,66.0,0.01,82.0,1497.34,-1.88,5.61153846154,2.75,0.02,0.04,2.5,78.0,5.63574193548,182.0,0.05,137.0,437.6,437.7,6.6303030303,7.3349,9.0,200.0,-0.6,4.0,100.0,855.09,450.41,-3.0,3.33,2.5,860.55
2568,46.0,-3.54,63.0,887.33,0.01,6.54879310345,2.65,0.01,0.01,4.6,58.0,6.35407643312,137.0,0.01,147.0,352.58,379.83,7.6647826087,7.25732876712,27.0,200.0,0.01,3.5,200.0,878.68,472.25,0.02,3.0,2.5,856.62
2569,43.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.35,0.0,15.7988372093,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
2574,15.0,-1.2,83.0,1389.27,0.15,36.3642857143,4.6,-1.08,-1.2,6.5,28.0,9.59834482759,215.0,-4.3,229.0,181.4,1018.2,12.0933333333,10.2886413043,38.0,300.0,-1.14,3.0,200.0,1341.72,833.01,-1.14,4.2,5.5,2630.55
2575,8.0,0.0,57.0,1153.94,0.0,11.0167164179,3.9,-4.6,-3.54,3.6,67.0,6.20132653061,180.0,0.01,174.0,144.8,738.12,18.1,7.26176870748,0.0,200.0,-18.0,3.0,200.0,1094.38,473.07,0.01,2.5,3.6,857.16
