id,换卡_count,POS消费_mean,卡充值_mean,POS消费_sum,POS消费_count,圈存转账_sum,POS消费_max,圈存转账_mean,POS消费_min,卡充值_sum,圈存转账_count,卡补办_sum,卡充值_count,支付领取_min,POS消费_median,卡片销户_min,卡补办_count,支付领取_sum,支付领取_count,圈存转账_min,卡充值_min,更新卡信息_max,卡挂失_count,卡补办_median,换卡_mean,换卡_sum,卡补办_max,换卡_min
904,0.0,3.86665084746,162.5,5703.31,1475.0,4800.0,16.5,160.0,-8.3,650.0,30.0,0.0,4.0,100.0,3.5,0.0,0.0,100.0,1.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.0,4.52152186938,155.0,7546.42,1669.0,0.0,32.9,0.0,-12.9,1550.0,0.0,162.99,10.0,5.0,4.0,147.99,1.0,6675.0,44.0,0.0,100.0,100.0,2.0,162.99,0.0,0.0,162.99,0.0
906,0.0,4.55402697495,87.1153846154,2363.54,519.0,0.0,32.5,0.0,-3.48,2265.0,0.0,0.0,26.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
907,0.0,8.94285714286,100.0,62.6,7.0,0.0,23.2,0.0,2.7,100.0,0.0,0.0,1.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,0.0,2.07535164835,600.0,3777.14,1820.0,800.0,30.0,200.0,-3.54,2400.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,0.0,2.08985440106,450.0,3157.77,1511.0,1800.0,42.7,200.0,-1.62,1800.0,9.0,0.0,4.0,0.0,1.2,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,0.0,2.06490698636,87.2580645161,4995.01,2419.0,0.0,31.3,0.0,0.01,5410.0,0.0,0.0,62.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,1.0,4.10987597911,500.0,6296.33,1532.0,0.0,53.1,0.0,-6.0,2000.0,0.0,36.24,4.0,5.0,3.0,3.12,2.0,4525.0,24.0,0.0,500.0,0.0,1.0,18.12,0.0,0.0,18.12,0.0
912,1.0,5.66174129353,453.846153846,6828.06,1206.0,0.0,100.0,0.0,-11.0,5900.0,0.0,15.0,13.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,200.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
913,0.0,2.95026335591,190.909090909,3920.9,1329.0,0.0,30.0,0.0,-1.2,4200.0,0.0,36.34,22.0,0.0,2.1,21.34,1.0,0.0,0.0,0.0,100.0,0.0,2.0,36.34,0.0,0.0,36.34,0.0
916,0.0,3.25314710042,89.7431372549,4599.95,1414.0,0.0,44.8,0.0,-26.0,4576.9,0.0,20.0,51.0,0.0,2.0,11.9,1.0,0.0,0.0,0.0,10.0,0.0,4.0,20.0,0.0,0.0,20.0,0.0
917,0.0,4.18316012725,90.0,3944.72,943.0,0.0,30.0,0.0,-10.0,1890.0,0.0,15.77,21.0,5.0,3.0,0.77,1.0,2099.48,27.0,0.0,40.0,0.0,2.0,15.77,0.0,0.0,15.77,0.0
918,1.0,3.92780273438,292.592592593,8044.14,2048.0,0.0,146.8,0.0,-4.33,7900.0,0.0,56.33,27.0,50.0,2.0,41.33,1.0,500.0,4.0,0.0,100.0,0.0,1.0,56.33,0.0,0.0,56.33,0.0
919,1.0,5.21741641337,158.823529412,5149.59,987.0,0.0,57.5,0.0,-5.73,5400.0,0.0,120.0,34.0,0.0,3.8,0.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,120.0,0.0,0.0,120.0,0.0
920,0.0,4.22738782051,151.111111111,5275.78,1248.0,0.0,30.0,0.0,-1.14,5440.0,0.0,0.0,36.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,0.0,4.76558498896,83.3333333333,6476.43,1359.0,6780.0,30.0,51.7557251908,-3.54,250.0,131.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,0.0,2.45873139617,133.333333333,3469.27,1411.0,0.0,50.0,0.0,-3.3,1200.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,2295.0,23.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,1.0,2.97137797811,152.434615385,4614.55,1553.0,0.0,35.3,0.0,-3.54,3963.3,0.0,97.93,26.0,0.0,2.1,5.6,1.0,0.0,0.0,0.0,50.0,0.0,3.0,97.93,0.0,0.0,97.93,0.0
928,0.0,5.04208579882,296.153846154,3408.45,676.0,0.0,100.0,0.0,-2.55,3850.0,0.0,420.0,13.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,420.0,0.0,0.0,420.0,0.0
929,0.0,4.91212018141,195.652173913,4332.49,882.0,0.0,30.0,0.0,-3.54,4500.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,0.0,1.19452117264,98.1081081081,3667.18,3070.0,0.0,28.1,0.0,-1.2,3630.0,0.0,0.0,37.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,4.15466216216,231.578947368,4919.12,1184.0,0.0,37.6,0.0,-3.54,4400.0,0.0,304.63,19.0,100.0,3.4,12.46,3.0,100.0,1.0,0.0,100.0,0.0,3.0,46.67,0.0,0.0,227.46,0.0
932,0.0,3.40465024631,154.090909091,3455.72,1015.0,0.0,37.9,0.0,-2.1,3390.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,0.0,4.33529088913,214.285714286,3949.45,911.0,0.0,30.0,0.0,-3.54,1500.0,0.0,15.0,7.0,5.0,4.6,0.0,1.0,2505.0,18.0,0.0,100.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
936,0.0,4.3575,177.714285714,6117.93,1404.0,0.0,36.5,0.0,-7.6,6220.0,0.0,315.0,35.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,2.0,157.5,0.0,0.0,215.0,0.0
937,0.0,4.79331186753,170.357142857,5210.33,1087.0,0.0,100.0,0.0,-10.0,4770.0,0.0,115.0,28.0,0.0,3.6,0.0,2.0,0.0,0.0,0.0,20.0,0.0,2.0,57.5,0.0,0.0,100.0,0.0
940,0.0,3.40967540574,57.7777777778,5462.3,1602.0,4480.0,44.8,91.4285714286,-1.14,1040.0,49.0,0.0,18.0,0.0,3.1,0.0,0.0,0.0,0.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
941,0.0,4.00733062331,47.5,5914.82,1476.0,6852.0,41.0,90.1578947368,-3.54,950.0,76.0,0.0,20.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
946,0.0,5.61377892031,200.0,4367.52,778.0,3200.0,30.0,177.777777778,-5.66,1600.0,18.0,16.1,8.0,0.0,4.5,1.1,1.0,0.0,0.0,50.0,200.0,0.0,1.0,16.1,0.0,0.0,16.1,0.0
947,0.0,5.68627291242,0.0,2791.96,491.0,3300.0,44.5,165.0,-3.54,0.0,20.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
948,0.0,2.25282582217,180.0,3699.14,1642.0,1300.0,30.0,185.714285714,-5.8,3600.0,7.0,0.0,20.0,0.0,1.6,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,0.0,2.69155339806,150.0,4158.45,1545.0,4200.0,26.4,200.0,-9.0,300.0,21.0,0.0,2.0,0.0,2.2,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,0.0,3.0270257123,117.037037037,4355.89,1439.0,1000.0,50.0,100.0,-30.0,3160.0,10.0,147.01,27.0,0.0,2.1,132.01,1.0,0.0,0.0,100.0,50.0,0.0,1.0,147.01,0.0,0.0,147.01,0.0
959,0.0,3.59047344111,89.7615384615,6218.7,1732.0,7500.0,36.0,88.2352941176,-3.54,1166.9,85.0,102.8,13.0,0.0,3.1,51.9,1.0,0.0,0.0,50.0,50.0,0.0,2.0,102.8,0.0,0.0,102.8,0.0
962,0.0,3.78831103679,275.0,4530.82,1196.0,0.0,44.1,0.0,0.01,4950.0,0.0,0.0,18.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,1.0,4.76283828383,625.0,5772.56,1212.0,2930.0,61.0,154.210526316,-28.0,2500.0,19.0,0.0,4.0,0.0,3.3,0.0,0.0,0.0,0.0,30.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,0.0,4.03137138621,310.0,5438.32,1349.0,900.0,44.0,128.571428571,-5.6,4650.0,7.0,0.0,15.0,0.0,3.8,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,0.0,3.11263386397,100.117647059,8603.32,2764.0,100.0,30.9,50.0,-11.0,8510.0,2.0,94.21,85.0,0.0,1.9,79.21,1.0,0.0,0.0,50.0,20.0,0.0,1.0,94.21,0.0,0.0,94.21,0.0
966,0.0,1.35233440514,84.5833333333,4205.76,3110.0,0.0,38.9,0.0,-3.54,4060.0,0.0,80.68,48.0,0.0,0.14,65.68,1.0,0.0,0.0,0.0,30.0,0.0,1.0,80.68,0.0,0.0,80.68,0.0
967,0.0,2.1429941127,101.034482759,5096.04,2378.0,0.0,30.5,0.0,-5.2,2930.0,0.0,0.0,29.0,50.0,1.4,0.0,0.0,2100.0,18.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
968,0.0,3.32211256746,136.25,4308.78,1297.0,0.0,38.4,0.0,-6.0,4360.0,0.0,0.0,32.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,0.0,3.67705783738,95.2723404255,4386.73,1193.0,0.0,30.0,0.0,-4.6,4477.8,0.0,16.78,47.0,10.0,2.53,1.78,1.0,10.0,1.0,0.0,20.0,0.0,2.0,16.78,0.0,0.0,16.78,0.0
970,0.0,1.91075457875,67.1428571429,2608.18,1365.0,2550.0,90.0,79.6875,-5.0,470.0,32.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,0.0,2.04126315789,56.1538461538,2133.12,1045.0,1644.0,76.0,54.8,-8.1,730.0,30.0,15.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
972,0.0,3.59279980658,255.688965517,7429.91,2068.0,0.0,50.0,0.0,-5.7,7414.98,0.0,271.03,29.0,100.0,2.5,1.2,2.0,400.0,4.0,0.0,16.2,0.0,4.0,135.515,0.0,0.0,253.68,0.0
973,0.0,3.58405766526,200.0,5096.53,1422.0,0.0,44.7,0.0,0.01,6200.0,0.0,52.69,31.0,0.0,3.0,37.69,1.0,0.0,0.0,0.0,50.0,0.0,1.0,52.69,0.0,0.0,52.69,0.0
976,1.0,2.64732057416,100.0,2766.45,1045.0,0.0,24.7,0.0,0.01,100.0,0.0,46.1,1.0,1.0,2.0,31.1,1.0,1707.25,114.0,0.0,100.0,0.0,3.0,46.1,0.0,0.0,46.1,0.0
977,0.0,10.7236842105,466.666666667,407.5,38.0,0.0,73.0,0.0,0.1,1400.0,0.0,0.0,3.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,0.0,5.67142857143,200.0,79.4,14.0,0.0,10.0,0.0,2.6,200.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,8.84964285714,250.0,247.79,28.0,0.0,100.0,0.0,-1.68,500.0,0.0,0.0,2.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0,2.29666237666,203.846153846,5353.52,2331.0,0.0,50.7,0.0,-3.8,5300.0,0.0,87.61,26.0,0.0,1.5,72.61,1.0,0.0,0.0,0.0,100.0,0.0,1.0,87.61,0.0,0.0,87.61,0.0
989,0.0,2.6004609475,173.134090909,4061.92,1562.0,0.0,60.8,0.0,-7.0,3808.95,0.0,45.16,22.0,5.0,1.5,6.71,2.0,270.0,5.0,0.0,8.95,0.0,3.0,22.58,0.0,0.0,23.45,0.0
990,0.0,2.78515841584,100.0,5626.02,2020.0,4902.0,30.0,98.04,-2.6,700.0,50.0,0.0,7.0,0.0,1.6,0.0,0.0,0.0,0.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,1.0,3.01161926872,94.4444444444,5189.02,1723.0,4243.0,30.0,80.0566037736,-30.0,850.0,53.0,39.1,9.0,0.0,2.6,24.1,1.0,0.0,0.0,19.0,50.0,0.0,1.0,39.1,0.0,0.0,39.1,0.0
996,0.0,4.62605584642,149.615384615,7952.19,1719.0,0.0,133.0,0.0,-26.0,7780.0,0.0,60.2,52.0,0.0,3.0,4.8,2.0,0.0,0.0,0.0,30.0,0.0,2.0,30.1,0.0,0.0,40.2,0.0
997,1.0,4.24014594595,135.689655172,7844.27,1850.0,0.0,30.0,0.0,-17.0,7870.0,0.0,147.12,58.0,50.0,3.0,21.34,2.0,50.0,1.0,0.0,20.0,0.0,2.0,73.56,0.0,0.0,110.78,0.0
998,0.0,3.70408119658,133.333333333,5200.53,1404.0,0.0,46.5,0.0,-1.14,5600.0,0.0,0.0,42.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,0.0,3.86711206897,167.567567568,6280.19,1624.0,0.0,30.0,0.0,-7.1,6200.0,0.0,0.0,37.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.0,3.5109732094,141.481481481,6421.57,1829.0,3269.0,30.0,96.1470588235,-1.2,3820.0,34.0,0.0,27.0,0.0,2.9,0.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,0.0,3.80407231208,88.5714285714,7996.16,2102.0,8620.0,30.0,143.666666667,-16.0,620.0,60.0,0.0,7.0,20.0,3.5,0.0,0.0,470.0,5.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,1.0,3.76111324376,93.1666666667,5878.62,1563.0,0.0,85.4,0.0,-6.5,5590.0,0.0,211.11,60.0,0.0,2.8,1.09,5.0,0.0,0.0,0.0,30.0,0.0,5.0,31.06,0.0,0.0,105.48,0.0
1005,0.0,3.66634527089,258.333333333,3992.65,1089.0,1450.0,30.0,96.6666666667,-4.0,3100.0,15.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,70.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0.0,4.72782407407,500.0,3063.63,648.0,0.0,100.0,0.0,-28.0,3000.0,0.0,42.3,6.0,0.0,3.6,4.1,2.0,0.0,0.0,0.0,500.0,0.0,2.0,21.15,0.0,0.0,23.2,0.0
1007,0.0,6.20454340474,560.0,5503.43,887.0,0.0,96.8,0.0,-10.9,5600.0,0.0,68.85,10.0,0.0,4.4,53.85,1.0,0.0,0.0,0.0,400.0,0.0,2.0,68.85,0.0,0.0,68.85,0.0
1010,0.0,3.98072769953,95.2263157895,1695.79,426.0,0.0,30.0,0.0,-21.0,1809.3,0.0,0.0,19.0,0.0,2.8,44.3,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1011,0.0,4.0858490566,90.0,2382.05,583.0,0.0,30.0,0.0,-3.48,2250.0,0.0,30.08,25.0,0.0,3.0,15.08,1.0,0.0,0.0,0.0,50.0,0.0,2.0,30.08,0.0,0.0,30.08,0.0
1012,0.0,3.24991922456,100.0,4023.4,1238.0,2750.0,26.7,94.8275862069,-3.3,1400.0,29.0,0.0,14.0,0.0,1.9,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0.0,3.63286350148,100.0,4897.1,1348.0,4500.0,35.16,100.0,-4.6,900.0,45.0,0.0,9.0,0.0,2.6,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0.0,2.77390774908,158.043478261,7517.29,2710.0,0.0,51.5,0.0,-6.6,7270.0,0.0,0.0,46.0,100.0,2.0,0.0,0.0,200.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,0.0,4.05496428571,96.4285714286,5676.95,1400.0,0.0,30.0,0.0,-0.9,5400.0,0.0,116.4,56.0,0.0,3.0,1.41,2.0,0.0,0.0,0.0,50.0,0.0,2.0,58.2,0.0,0.0,100.0,0.0
1016,0.0,3.51790902421,158.823529412,4794.91,1363.0,0.0,30.0,0.0,-22.0,5400.0,0.0,0.0,34.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,0.0,3.80932668329,153.846153846,6110.16,1604.0,0.0,32.2,0.0,-3.54,6000.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,1.0,2.7484521028,94.6428571429,4705.35,1712.0,2806.0,30.0,87.6875,-4.2,2650.0,32.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,0.0,2.90353658537,77.7777777778,714.27,246.0,0.0,18.0,0.0,0.01,700.0,0.0,15.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
1020,0.0,5.33580052493,145.833333333,4065.88,762.0,800.0,30.0,133.333333333,-18.0,3500.0,6.0,0.0,24.0,0.0,3.65,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.0,4.19264220183,90.8333333333,4569.98,1090.0,3800.0,50.0,97.4358974359,-10.0,1090.0,39.0,63.2,12.0,0.0,3.055,48.2,1.0,0.0,0.0,50.0,40.0,0.0,1.0,63.2,0.0,0.0,63.2,0.0
1024,0.0,2.17896202532,132.5,3442.76,1580.0,0.0,22.8,0.0,-3.54,3710.0,0.0,0.0,28.0,0.0,1.465,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,0.0,2.51131541726,122.692307692,3551.0,1414.0,0.0,28.0,0.0,-3.54,3190.0,0.0,26.52,26.0,0.0,1.8,11.52,1.0,0.0,0.0,0.0,20.0,0.0,1.0,26.52,0.0,0.0,26.52,0.0
1028,0.0,3.87184639255,86.7924528302,4990.81,1289.0,0.0,30.0,0.0,-30.0,4600.0,0.0,215.91,53.0,0.0,3.0,0.62,3.0,0.0,0.0,0.0,20.0,0.0,3.0,78.18,0.0,0.0,122.11,0.0
1029,0.0,7.3205,300.0,146.41,20.0,0.0,30.0,0.0,0.01,300.0,0.0,0.0,1.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,0.0,2.96312993539,116.666666667,4127.64,1393.0,0.0,27.8,0.0,-19.0,4200.0,0.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0.0,3.88333333333,10.0,23.3,6.0,0.0,10.5,0.0,0.2,10.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,3.52793883792,128.947368421,5768.18,1635.0,0.0,38.0,0.0,-11.0,2450.0,0.0,0.0,19.0,37.0,2.2,0.0,0.0,3385.0,29.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.0,3.94103671706,75.8333333333,1824.7,463.0,0.0,35.6,0.0,0.01,1820.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1034,0.0,10.25,100.0,61.5,6.0,0.0,30.0,0.0,0.6,100.0,0.0,0.0,1.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0.0,2.85350054132,77.4025974026,7907.05,2771.0,0.0,54.09,0.0,-3.8,5960.0,0.0,0.0,77.0,5.0,2.0,0.0,0.0,1933.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,0.0,4.19132283465,183.333333333,5322.98,1270.0,2100.0,49.7,161.538461538,-1.14,3300.0,13.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1037,0.0,4.45913590604,175.0,5315.29,1192.0,5350.0,111.9,162.121212121,-6.0,700.0,33.0,0.0,4.0,0.0,4.03,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,0.0,3.93046622265,116.666666667,4130.92,1051.0,4500.0,31.8,195.652173913,-1.2,350.0,23.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0.0,3.96351519875,0.0,5085.19,1283.0,5600.0,30.0,193.103448276,-3.54,0.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,1.0,4.66995417049,339.285714286,5094.92,1091.0,0.0,33.0,0.0,-6.8,4750.0,0.0,0.0,14.0,30.0,3.6,0.0,0.0,230.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,0.0,2.29130093274,184.375,4667.38,2037.0,1800.0,30.0,180.0,-4.6,2950.0,10.0,33.6,16.0,0.0,1.4,1.8,2.0,0.0,0.0,100.0,50.0,0.0,1.0,16.8,0.0,0.0,16.8,0.0
1050,0.0,3.41450597177,100.0,3144.76,921.0,2750.0,44.0,88.7096774194,-1.2,800.0,31.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1051,0.0,3.42644995723,50.0,4005.52,1169.0,3900.0,30.0,82.9787234043,-6.3,50.0,47.0,56.09,1.0,0.0,2.8,41.09,1.0,0.0,0.0,50.0,50.0,0.0,1.0,56.09,0.0,0.0,56.09,0.0
1054,0.0,3.7892575928,100.0,3368.65,889.0,3589.0,30.0,170.904761905,-22.3,100.0,21.0,0.0,1.0,0.0,4.4,0.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0.0,4.36554385965,100.0,3732.54,855.0,4500.0,30.0,150.0,-2.94,100.0,30.0,0.0,1.0,100.0,4.4,0.0,0.0,300.0,2.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,1.0,4.50673952641,275.0,4948.4,1098.0,0.0,30.0,0.0,-6.0,3850.0,0.0,1065.5,14.0,0.0,3.0,0.5,4.0,0.0,0.0,0.0,50.0,0.0,5.0,267.5,0.0,0.0,515.5,0.0
1057,0.0,5.03171403197,129.166666667,5665.71,1126.0,0.0,30.3,0.0,-11.2,1550.0,0.0,147.89,12.0,5.0,4.0,1.09,4.0,3865.0,25.0,0.0,100.0,0.0,5.0,32.3,0.0,0.0,67.2,0.0
1070,0.0,4.85872406639,163.793103448,4683.81,964.0,0.0,30.0,0.0,-1.2,4750.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.0,5.44958244111,151.351351351,5089.91,934.0,0.0,36.7,0.0,-3.18,5600.0,0.0,15.0,37.0,0.0,4.275,0.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
1072,0.0,23.608125,500.0,377.73,16.0,0.0,110.1,0.0,0.01,500.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.0,4.51483713355,107.645833333,5544.22,1228.0,0.0,30.0,0.0,-10.0,5167.0,0.0,402.01,48.0,0.0,3.8,2.0,5.0,0.0,0.0,0.0,50.0,0.0,6.0,88.24,0.0,0.0,118.9,0.0
1076,0.0,4.08,250.0,40.8,10.0,0.0,9.6,0.0,-0.1,500.0,0.0,0.0,2.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1077,1.0,2.72501003009,236.842105263,5433.67,1994.0,0.0,30.0,0.0,-3.54,4500.0,0.0,0.0,19.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,0.0,5.42398390342,147.494285714,5391.44,994.0,4550.0,46.8,168.518518519,-12.9,1032.46,27.0,0.0,7.0,0.0,3.55,17.46,0.0,0.0,0.0,100.0,32.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1083,0.0,4.9260703125,115.625,6305.37,1280.0,5130.0,119.7,128.25,-3.48,1850.0,40.0,27.64,16.0,5.0,3.6,12.64,1.0,405.0,5.0,50.0,50.0,200.0,2.0,27.64,0.0,0.0,27.64,0.0
1084,0.0,3.60421755725,144.117647059,3777.22,1048.0,950.0,96.6,95.0,-14.0,2450.0,10.0,143.6,17.0,0.0,3.0,28.6,2.0,0.0,0.0,50.0,50.0,0.0,2.0,71.8,0.0,0.0,100.0,0.0
1085,0.0,3.95253759398,84.1791666667,4205.5,1064.0,1850.0,68.9,84.0909090909,-10.6,2020.3,22.0,0.0,24.0,5.0,3.0,15.3,0.0,1315.0,15.0,50.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1086,1.0,3.90164976335,180.666666667,5770.54,1479.0,0.0,36.9,0.0,-3.54,5420.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,1.0,3.71655238095,120.37037037,3902.38,1050.0,0.0,30.0,0.0,-3.54,3250.0,0.0,0.0,27.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0.0,4.13350381679,133.333333333,5414.89,1310.0,5610.0,26.0,98.4210526316,-11.0,400.0,57.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,0.0,4.72272727273,75.0,51.95,11.0,0.0,28.0,0.0,0.1,150.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
