id,2015-05-21_mean,2014-09-05_mean,2014-09-01_mean,2014-10-27_mean,2015-07-19_median,2013-09-02_sum,2014-12-10_min,2014-09-26_mean,2015-03-11_sum,2015-02-05_min,2015-07-23_count,2014-12-24_count,2013-09-23_sum,2015-06-29_min,2014-09-08_sum,2014-04-03_min,2014-11-21_sum,2015-06-04_mean,2014-08-07_max,2014-09-24_mean,2014-10-07_mean,2014-09-07_sum,2015-05-22_median,2015-01-04_min,2015-05-23_sum,2015-07-20_mean,2015-05-30_mean,2014-09-22_mean,2014-12-26_median,2014-07-01_max,2014-10-17_min
9444,3.02285714286,5.5,2.3,2.845,0.0,0.0,1.2,4.93333333333,27.77,0.0,0.0,8.0,0.0,0.7,0.0,0.0,117.12,3.56,0.0,4.64,5.56666666667,9.5,1.4,0.6,0.0,0.0,54.25,3.775,4.05,0.0,0.13
9445,3.362,4.65,5.96,5.4,0.0,0.0,0.01,3.47666666667,16.8,0.0,0.0,3.0,0.0,4.0,15.61,0.0,0.0,28.28875,0.0,6.67285714286,4.5,14.6,6.75,0.01,7.21,0.0,2.73666666667,5.925,2.6,0.0,0.5
9446,0.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0,0.0,0.0,0.0,0.0,123.47,0.0,0.0,0.1,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0
9447,6.0,2.05,3.13666666667,2.7275,1.8,0.0,0.01,0.466666666667,19.71,0.0,5.0,3.0,0.0,0.1,13.9,0.0,19.41,5.36666666667,0.0,2.766,0.0,6.85,4.0,2.03,1.8,13.3,0.0,5.8,5.8,0.0,0.8
9450,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
9451,3.5625,4.44714285714,2.79875,3.88333333333,0.0,0.0,0.07,3.23333333333,6.8,0.0,0.0,7.0,0.0,0.7,33.2,0.0,32.29,0.7,0.0,2.275,0.0,11.5,2.5,0.07,0.0,0.0,3.43333333333,3.4,6.0,0.0,0.7
9452,0.0,0.0,0.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
9453,2.66666666667,0.0,17.5522222222,2.325,0.0,0.0,0.01,5.65,8.84,0.0,0.0,3.0,0.0,2.7,0.0,0.0,8.03,3.91833333333,0.0,0.01,1.4,0.0,0.0,0.01,4.0,0.0,0.0,1.55375,14.15,0.0,1.6
9454,0.0,0.0,0.0,0.0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
9455,2.2525,2.482,15.59375,1.33,0.0,0.0,0.01,0.505,117.65,0.0,0.0,8.0,0.0,0.6,22.7,0.0,0.0,4.85,0.0,1.74,1.6,8.29,0.0,0.03,0.0,0.0,0.0,3.22666666667,6.4,0.0,-0.9
9456,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9457,3.18571428571,2.3,28.15,0.906,0.0,0.0,0.01,3.15,16.92,0.0,2.0,8.0,0.0,3.0,3.4,0.0,7.61,4.28571428571,0.0,12.7666666667,1.43666666667,9.8,3.525,0.01,26.8,22.92,14.9125,1.78666666667,2.165,0.0,0.01
9458,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9459,8.575,20.4,82.2333333333,8.25,0.0,0.0,0.0,6.85,98.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.875,0.0,11.45,8.75,4.0,7.0,1.0,131.9,0.0,6.5,55.95,6.55,0.0,3.0
9460,0.0,0.0,0.0,0.0,0.0,213.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0
9461,3.6,3.4375,4.15,3.18333333333,5.1,0.0,2.1,6.33333333333,18.6,0.0,2.0,0.0,0.0,1.0,9.2,0.0,16.0,4.2,0.0,4.52,1.0,20.5,4.5,2.4,16.6,3.65,3.8,4.0,4.0,0.0,6.5
9462,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,41.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0
9463,8.9,9.7,13.5,28.68,9.3,0.0,2.0,5.5,27.92,0.0,0.0,6.0,0.0,3.1,36.5,0.0,0.0,9.16666666667,0.0,6.725,7.17,13.5,12.85,0.0,14.6,5.95,3.07142857143,56.975,6.25,0.0,7.0
9464,34.76,2.646,4.84857142857,3.69,1.075,0.0,0.65,10.0,47.3,0.0,6.0,2.0,0.0,2.0,23.2,0.0,38.93,6.05,0.0,54.725,25.6333333333,0.0,2.0,8.0,19.26,4.11,3.51,3.63333333333,5.575,0.0,0.65
9465,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0
9468,0.0,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
9469,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,18.63,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0
9470,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
9471,43.44,4.85,3.47666666667,3.28571428571,0.0,0.0,1.5,2.8,28.93,0.0,0.0,3.0,0.0,1.2,0.0,0.0,10.0,6.4,0.0,3.28,5.5,6.1,3.0,3.5,19.0,0.0,1.86666666667,23.24,3.1,0.0,1.0
9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9475,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
9478,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9479,5.91333333333,3.002,25.875,0.01,0.0,0.0,0.01,0.0,15.75,0.0,0.0,2.0,0.0,0.6,5.24,0.0,0.01,3.025,0.0,0.01,0.0,0.0,2.95,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
9480,0.0,0.0,0.0,0.0,0.0,21.48,0.0,0.0,0.0,0.0,0.0,0.0,117.39,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481,0.0,1.4,3.0,1.5,1.0,0.0,4.5,0.0,13.5,0.09,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.5,0.0,0.0,6.86666666667,0.0,100.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
9486,5.825,3.7,3.08333333333,3.74,0.0,0.0,0.6,4.8,15.23,0.0,0.0,5.0,0.0,0.6,10.2,0.0,16.0,5.76,0.0,3.68,1.7,1.3,3.8,1.0,12.1,0.0,3.33333333333,5.46666666667,4.65,0.0,0.8
9487,4.14,1.97666666667,4.55,14.268,3.5,0.0,0.03,0.253333333333,13.26,0.0,5.0,2.0,0.0,0.6,27.26,0.0,43.16,4.195,0.0,3.235,0.03,0.0,2.5,0.03,19.0,4.3,2.13333333333,3.33,0.165,0.0,0.7
9488,0.0,0.0,0.0,0.0,0.0,29.14,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9489,1.17333333333,0.0,25.6775,0.0,0.0,0.0,0.0,2.0,21.63,0.0,0.0,0.0,0.0,1.7,1.5,0.0,0.0,3.7,0.0,1.6,0.0,4.0,2.25,0.0,39.06,20.0,2.1,3.15,0.0,0.0,0.01
9494,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
9495,4.7,2.856,14.3425,1.206,2.85,0.0,1.5,2.73333333333,6.97,0.0,1.0,6.0,0.0,1.0,15.67,0.0,17.41,2.6025,0.0,4.17,0.0,4.1,5.9,0.01,11.2,2.0,7.5,2.43428571429,1.8,0.0,3.0
9498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9499,8.0,26.8,3.92,3.555,3.5,0.0,1.8,4.55,20.5,0.0,6.0,7.0,0.0,1.03,12.1,0.0,22.2,3.85,0.0,34.7666666667,4.05,25.2,0.0,0.02,15.4,3.98,3.45,8.33333333333,5.05,0.0,4.8
9502,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.06,0.0,25.1666666667,11.5,0.0,0.0
9503,2.10666666667,2.93636363636,4.49,3.56666666667,0.0,0.0,0.01,8.3,18.9,0.0,0.0,11.0,0.0,2.1,35.88,0.0,17.4,3.72454545455,0.0,3.06666666667,1.984,40.35,3.8,0.01,0.0,0.0,2.139,2.605,1.865,0.0,0.02
9504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
9505,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.53,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.744,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
9506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
9507,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,13.54,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
9508,0.0,0.0,0.0,0.0,0.0,258.1,0.0,0.0,0.0,0.0,0.0,0.0,23.41,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
9509,0.0,0.0,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,14.86,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.1,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9513,0.0,4.0,1.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.1025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,7.0,0.0,0.0
9516,0.0,0.0,0.0,0.0,0.0,23.94,0.0,0.0,0.0,0.0,0.0,0.0,109.26,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9517,1.25833333333,1.43769230769,3.05,19.12,3.625,0.0,0.01,2.45,9.91,0.0,4.0,8.0,0.0,0.5,13.47,0.0,14.47,1.9575,0.0,1.21714285714,4.96666666667,3.85,0.505,-1.8,10.04,35.9,0.466,3.582,1.005,0.0,0.3
9518,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,0.0,0.0,25.47,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
9519,3.09857142857,2.24,2.38875,20.4016666667,5.25,0.0,0.01,0.0,12.75,0.0,0.0,3.0,0.0,-3.18,2.23,0.0,7.33,2.64857142857,0.0,1.24,18.21,0.0,1.7,0.0,13.4,0.0,1.0,2.875,2.5,0.0,0.01
9520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9521,2.70666666667,2.21,2.53454545455,4.89125,3.3,0.0,0.02,2.2625,21.2,0.0,5.0,11.0,0.0,0.5,9.51,0.0,19.28,2.80444444444,0.0,2.994,1.42090909091,9.48,3.0,0.02,2.0,3.83333333333,1.83333333333,4.05333333333,0.095,0.0,0.02
9522,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,35.54,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9523,3.902,20.1857142857,4.165,3.975,4.0,0.0,0.01,5.75,24.03,0.0,4.0,0.0,0.0,2.0,3.0,0.0,119.0,2.99,0.0,18.7,3.35,0.0,4.6,0.9,122.4,29.725,3.12857142857,3.23444444444,4.5,0.0,1.0
9526,0.0,0.0,0.0,0.0,0.0,75.3,0.0,0.0,0.0,0.0,0.0,0.0,40.09,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9532,0.0,0.0,0.0,0.0,0.0,121.7,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
9533,1.507,2.48454545455,2.31375,1.686,5.0,0.0,1.2,2.24555555556,11.12,0.0,8.0,6.0,0.0,1.0,0.01,0.0,24.2,1.75111111111,0.0,3.93,2.844,6.4,0.02,0.01,21.55,3.26666666667,1.722,2.915,1.0,0.0,1.63
9536,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
9537,2.0,5.45,7.8,7.8625,3.0,0.0,0.0,0.0,22.0,0.0,6.0,1.0,0.0,3.0,9.5,0.0,27.5,8.3,0.0,0.0,2.7,0.0,0.0,0.5,0.0,41.4,0.0,0.0,7.0,0.0,0.0
9538,0.0,5.0,4.84,28.05,0.0,0.0,1.2,5.8375,42.7,0.0,0.0,3.0,0.0,4.5,11.9,0.0,0.0,2.7,0.0,3.56666666667,14.131,0.0,10.6,0.9,0.0,0.0,0.0,5.45,3.0,0.0,2.0
9539,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,216.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
9540,0.0,0.0,0.0,0.0,0.0,129.58,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
9541,3.382,2.68857142857,3.3075,0.673333333333,2.9,0.0,0.01,0.505,17.81,0.0,0.0,5.0,0.0,5.4,0.6,0.0,21.02,2.05777777778,0.0,1.08875,2.0,0.0,0.0,4.5,0.7,1.4,3.522,1.585,3.35,0.0,-4.0
9542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9543,1.95333333333,0.0,0.0,17.4285714286,1.05,0.0,0.01,0.0,23.4,0.0,0.0,9.0,0.0,3.4,0.0,0.0,23.2,3.4075,0.0,3.83833333333,1.0,0.0,6.8,0.03,9.83,0.0,18.985,71.3333333333,5.9,0.0,3.4
9548,0.0,0.0,0.0,0.0,0.0,27.13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
9549,1.56,5.51888888889,6.602,0.703333333333,0.0,0.0,0.01,5.1025,10.91,0.0,0.0,7.0,0.0,1.2,5.5,0.0,109.57,4.73666666667,0.0,1.8,3.2,1.5,4.065,1.0,8.51,0.0,1.25,2.82,5.47,0.0,0.01
9552,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
9553,0.0,0.0,0.0,0.0,0.0,35.21,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
9554,0.0,0.0,0.0,0.0,0.0,22.43,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
9555,2.92166666667,0.873333333333,0.425,3.38,4.5,0.0,0.01,3.34,14.62,0.0,1.0,7.0,0.0,2.0,100.09,0.0,0.03,0.684,0.0,1.9275,0.0,14.68,0.2,0.01,3.03,2.96666666667,0.0,1.8775,6.465,0.0,0.01
9556,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,36.84,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0
9557,2.61666666667,3.81666666667,23.36,3.415,0.0,0.0,0.2,3.7325,26.63,0.0,0.0,6.0,0.0,0.73,230.03,0.0,6.85,5.09,0.0,2.51428571429,3.325,12.6,3.45,-2.16,13.0,14.5666666667,9.15,7.38333333333,3.4,0.0,0.9
9558,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9559,0.628,0.01,1.26285714286,2.3025,10.8,0.0,0.01,0.0,55.06,0.0,5.0,12.0,0.0,4.0,0.0,0.0,0.0,1.56,0.0,12.8945454545,1.63333333333,0.0,4.0,0.0,0.0,8.44285714286,0.01,2.13181818182,2.5,0.0,3.8
9560,0.0,0.0,0.0,0.0,0.0,12.61,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
9561,2.24,0.0,11.8066666667,2.22,0.0,0.0,0.01,0.01,10.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.92,1.57333333333,0.0,1.448,3.6,0.0,6.7,0.0,14.43,0.0,2.11,1.51,0.205,0.0,0.4
9562,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
9563,1.90666666667,2.94666666667,0.819090909091,5.31692307692,0.0,0.0,0.01,2.05833333333,117.82,2.8,3.0,13.0,0.0,0.6,6.93,0.0,0.02,2.20375,0.0,18.45,2.0,14.44,2.5,-3.06,114.51,0.0,20.9183333333,2.104,1.0,0.0,0.01
9566,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
9567,6.30071428571,0.0,6.12857142857,18.7666666667,0.0,0.0,0.01,1.3625,23.53,0.0,0.0,11.0,0.0,-1.02,0.0,0.0,3.6,12.031,0.0,7.96315789474,0.0,0.0,2.25,0.01,0.0,0.0,0.0,2.646,2.5,0.0,0.0
9568,0.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,10.92,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
9569,1.69111111111,7.49571428571,11.0323076923,1.62,0.0,0.0,0.01,2.126,38.86,0.0,0.0,14.0,0.0,0.5,13.81,0.0,104.91,2.96777777778,0.0,1.33833333333,19.6166666667,15.01,1.45,0.9,19.28,0.0,1.982,2.24555555556,1.8,0.0,0.01
9572,0.0,0.0,0.0,0.0,0.0,16.28,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
9573,3.07333333333,2.20285714286,3.482,2.12,3.6,0.0,0.01,1.9,8.89,0.0,6.0,11.0,0.0,0.1,14.03,0.0,30.91,2.38,0.0,19.45,2.51714285714,8.82,1.7,0.01,31.5,4.5,4.08363636364,3.1025,4.0,0.0,0.01
9574,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,104.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0
9575,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0
9582,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
9583,3.03333333333,3.5,3.23666666667,2.77333333333,5.05,0.0,0.2,3.8925,3.7,0.0,9.0,4.0,0.0,3.0,4.8,0.0,12.0,3.3125,0.0,2.845,1.0,13.4,4.6,0.2,16.0,2.65714285714,3.91428571429,22.22,2.9,0.0,2.2
9584,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
9585,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.98,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0
9586,2.27,7.2,3.51666666667,4.475,0.0,0.0,1.0,4.18,21.2,0.0,8.0,3.0,0.0,2.8,23.8,0.0,35.0,2.1,0.0,5.1,0.0,0.0,1.0,2.5,0.0,9.39230769231,2.85,2.55,5.4,0.0,4.5
9587,10.0,25.8,5.96,3.46666666667,0.0,0.0,2.0,0.0,218.59,0.0,0.0,3.0,0.0,0.0,3.8,0.0,221.48,3.66666666667,0.0,5.0,16.5,21.2,3.25,0.0,24.4,0.0,71.6666666667,3.04,1.7,0.0,10.0
9588,2.432,2.93333333333,15.05,3.66,0.0,0.0,0.03,4.28,22.37,0.0,0.0,3.0,0.0,-1.62,6.6,0.0,46.3,2.62,0.0,4.08,0.0,15.68,4.05,-1.8,20.3,0.0,7.7875,5.69,5.0,0.0,1.0
9589,0.0,0.0,0.0,0.0,0.0,41.01,0.0,0.0,0.0,0.0,0.0,0.0,110.4,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0
9590,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
9591,4.36666666667,5.47545454545,3.7,5.2,3.75,0.0,3.0,3.25,26.2,0.0,0.0,4.0,0.0,1.0,45.0,0.0,110.1,4.29111111111,0.0,7.75,8.8775,51.49,3.0,3.0,27.5,0.0,13.6533333333,45.46,4.6,0.0,0.15
9592,2.6,2.86,14.1111111111,3.775,3.0,0.0,0.5,2.35,18.2,0.0,5.0,6.0,0.0,0.4,0.4,0.0,119.2,3.56,0.0,3.315,1.28333333333,110.0,0.8,0.8,3.7,1.87222222222,0.3,2.89375,1.6,0.0,0.6
9593,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0
