id,DayofMonth2_sum,DayofMonth9_sum,DayofMonth16_min,DayofMonth19_median,DayofMonth9_min,DayofMonth18_max,DayofMonth8_sum,DayofMonth17_mean,DayofMonth2_median,DayofMonth1_min,DayofMonth14_min,DayofMonth4_sum
5652,89.06,455.51,0.0,1.7,0.01,200.0,119.84,12.6363636364,2.8,-0.72,-4.4,60.01
5653,67.24,142.2,0.07,2.7,-0.3,200.0,165.0,15.94,4.4,0.0,-4.0,332.15
5654,185.69,89.98,-1.14,1.5,-0.48,13.3,323.16,4.63097560976,1.8,-0.36,-1.08,479.38
5655,173.28,259.54,-3.54,3.6,-1.92,200.0,629.68,6.19102564103,3.0,-2.4,-0.72,102.73
5656,570.28,213.23,-1.92,2.2,0.01,10.0,145.84,3.13535714286,2.1,0.01,0.01,648.61
5657,250.46,469.27,-0.1,3.95,0.01,21.0,511.35,4.45271186441,3.5,0.02,0.01,572.07
5658,262.09,291.61,-1.14,1.7,-1.44,400.0,204.16,5.70116666667,2.0,0.01,-0.5,149.59
5659,596.01,333.21,0.0,1.45,0.01,100.0,187.86,2.82125,1.9,-2.22,-3.54,132.89
5660,602.17,438.37,0.01,3.8,0.01,100.0,241.29,10.2146153846,3.3,0.14,0.02,209.08
5661,258.46,545.73,0.01,3.9,0.01,18.3,354.9,2.96844444444,3.2,0.01,0.01,162.85
5664,12.67,17.95,0.01,0.7,-3.54,2.4,72.2,1.73,0.09,0.0,-3.54,57.76
5665,31.2,10.45,0.01,0.505,-1.02,100.0,28.36,0.6235,1.0,-1.02,0.01,216.18
5666,697.06,439.62,-1.02,2.8,-1.14,11.6,209.32,5.67123287671,2.99,-1.14,-1.14,510.26
5667,175.71,495.28,-1.62,2.0,-1.8,500.0,409.71,12.5735849057,2.2,-3.24,-1.86,177.93
5668,167.85,772.85,-1.14,2.0,-1.02,300.0,202.38,7.41947368421,3.8,0.01,0.01,707.6
5669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,121.02,157.59,-0.42,2.45,0.01,100.0,573.42,3.60586206897,2.0,-0.72,-1.02,353.23
5675,283.74,620.65,0.0,1.4,0.0,200.0,280.74,2.86069444444,1.55,-1.4,0.1,354.44
5676,335.79,130.31,0.01,1.5,0.01,200.0,409.71,3.20390243902,1.5,0.02,0.03,368.15
5677,566.7,561.18,0.01,1.1,0.01,200.0,231.45,2.32714285714,1.4,0.01,0.01,399.12
5678,297.4,244.65,0.0,4.5,0.3,100.0,482.44,9.96181818182,3.8,-3.06,0.1,528.25
5679,214.0,504.7,0.8,3.8,0.6,14.0,584.34,11.41625,4.2,0.01,-1.14,548.3
5680,363.7,671.52,-0.42,4.0,-1.08,18.9,400.97,6.6523880597,3.0,0.0,-11.0,211.6
5681,330.86,233.98,-3.54,3.55,0.01,100.0,365.94,4.82742424242,1.5,0.01,-3.54,306.76
5682,252.02,241.28,-1.2,1.5,-1.14,100.0,430.67,7.09071428571,1.26,-1.2,-1.2,408.31
5683,327.9,463.62,0.01,2.1,-3.54,17.7,280.19,5.93542857143,2.75,-3.42,0.01,373.53
5684,228.5,160.39,-0.9,0.85,0.01,50.0,67.76,2.784,2.6,-1.2,-2.46,175.2
5685,138.43,144.29,-1.02,3.2,-0.96,15.0,190.93,4.08722222222,4.6,-1.08,-0.78,585.23
5686,42.51,170.62,0.1,1.2,-6.22,1.2,143.0,3.425,1.2,0.01,0.1,3.03
5687,435.0,75.45,0.01,3.8,-1.56,11.0,171.25,11.5591666667,5.05,0.01,0.02,340.42
5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5689,406.11,229.72,0.02,3.0,0.05,200.0,531.27,6.78428571429,0.55,0.01,0.01,324.12
5690,350.26,39.9,0.1,2.0,0.7,12.0,65.13,15.5826315789,1.75,0.01,0.1,237.56
5691,159.35,230.6,-10.66,1.0,0.6,200.0,418.05,14.5444444444,3.05,0.3,0.3,361.4
5694,528.68,465.09,0.07,5.1,0.01,45.5,746.2,7.29032258065,5.6,0.07,0.01,287.73
5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696,259.57,258.88,-0.9,1.5,0.02,9.0,222.59,3.28782608696,3.8,-11.0,-0.9,397.2
5697,86.93,409.57,-0.96,2.5,-1.98,200.0,438.69,3.20235294118,3.0,-0.72,-1.98,304.77
5698,506.08,155.51,-0.18,1.5,-0.24,300.0,462.53,4.85666666667,1.95,0.01,-5.6,169.84
5699,703.88,630.03,0.01,3.1,-0.36,15.7,623.8,7.58890625,3.0,0.01,0.01,259.82
5702,343.13,117.38,0.01,3.0,0.01,100.0,116.06,12.7841304348,3.55,0.01,-2.5,994.96
5703,427.47,241.35,0.01,2.4,0.1,9.0,211.45,5.03939393939,3.6,-0.78,0.01,200.03
5704,114.33,342.2,0.0,2.0,0.01,100.0,751.82,3.60852941176,1.615,0.01,0.01,225.58
5705,360.15,81.32,-4.0,1.23,0.01,150.0,366.86,18.0414925373,3.6,0.01,-1.66,494.67
5708,180.4,237.22,-0.6,2.3,0.01,12.9,493.96,4.93602941176,2.3,-1.02,-0.96,383.58
5709,60.03,235.91,-3.54,1.75,0.01,100.0,479.31,4.85977777778,0.6,0.01,0.01,194.92
5712,166.2,783.55,-0.96,1.8,0.01,200.0,169.1,10.17,1.5,-6.2,0.01,467.06
5713,662.57,299.76,-3.18,3.5,0.01,22.5,453.6,11.3686567164,1.9,-2.4,-0.3,283.0
5714,357.83,512.62,0.01,1.8,0.01,200.0,146.47,11.5327083333,1.2,0.01,0.01,354.94
5715,655.63,164.25,-1.02,2.0,0.01,100.0,433.67,3.37962962963,2.0,0.01,0.01,709.95
5716,599.51,357.87,0.01,3.0,0.01,100.0,425.72,8.75220338983,3.25,0.01,0.01,499.45
5717,206.5,254.39,0.01,4.8,0.01,100.0,617.6,5.95681818182,4.0,-0.96,0.01,344.63
5730,87.6,174.19,0.1,2.6,-0.9,100.0,201.3,2.57828571429,3.7,0.1,0.1,284.9
5731,85.55,123.93,0.1,3.8,0.1,10.0,306.64,7.94136363636,3.2,0.1,0.01,139.98
5732,369.98,268.04,-3.6,3.9,-0.84,100.0,366.19,5.50905660377,2.85,-1.08,-0.24,432.78
5733,168.41,276.79,0.01,2.75,-0.6,14.25,201.76,8.1864,2.95,-0.78,-3.24,347.53
5734,332.06,193.88,-1.02,2.365,-5.6,100.0,418.83,1.80161290323,1.2,-1.14,-0.06,324.24
5735,123.61,473.16,-3.42,2.2,-3.48,100.0,349.77,4.56063492063,2.0,-3.54,-3.36,444.35
5736,274.77,252.02,0.01,1.7,-3.54,16.5,90.09,10.7416216216,2.5,-3.54,0.01,765.47
5737,1081.7,204.83,-3.54,6.3,0.3,300.0,142.03,8.80896551724,5.5,0.0,-8.0,365.09
5738,0.03,74.1,0.01,1.45,0.01,15.0,177.33,5.03461538462,0.01,0.01,0.01,425.8
5739,365.98,416.59,-0.9,5.0,0.01,300.0,516.87,6.38551724138,4.0,0.01,0.0,604.84
5740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5741,119.1,384.68,-0.72,3.0,-3.54,26.2,326.47,16.8244736842,1.8,-3.48,0.4,376.07
5742,377.42,160.52,0.01,4.1,0.01,9.9,502.8,3.36964285714,1.45,0.7,-30.0,194.33
5743,607.97,542.17,0.02,3.6,-0.9,100.0,359.33,5.59866666667,1.7,0.02,0.01,406.94
5744,80.24,95.04,-1.14,2.3,-0.96,200.0,243.56,3.26939393939,1.2,-1.08,-0.96,237.2
5745,116.5,132.84,-3.54,3.0,-1.74,8.0,180.43,10.0644444444,2.0,-1.86,-3.54,93.51
5746,720.95,712.95,-1.02,1.5,-0.36,6.8,130.19,5.79560606061,1.2,-1.02,-1.14,764.39
5747,190.36,513.23,-3.48,2.0,-3.48,100.0,253.96,2.44301369863,2.5,-3.54,-3.48,401.91
5748,155.33,121.21,0.01,1.8,0.01,11.5,669.71,2.99175438596,1.6,0.01,0.01,423.32
5749,266.2,214.75,0.1,5.4,0.01,100.0,392.84,12.2814814815,2.0,0.01,0.8,285.36
5750,0.4,63.21,0.02,0.05,0.01,50.0,158.87,7.82428571429,0.02,0.01,0.01,138.71
5751,212.1,278.36,0.02,2.8,0.02,100.0,244.32,7.02351351351,2.75,0.04,0.02,234.56
5752,745.86,153.83,0.01,1.65,0.01,11.5,166.61,6.22807692308,1.8,0.01,-0.66,125.88
5753,143.92,169.43,-3.54,1.6,0.01,12.6,142.21,3.025,2.1,-0.9,0.01,380.76
5756,357.1,285.8,0.5,5.4,0.6,30.0,42.0,10.5434782609,2.5,0.8,0.5,189.81
5757,179.33,327.83,0.3,4.0,0.01,19.1,148.8,6.9,2.5,0.1,0.01,56.8
5758,156.37,497.26,0.01,2.95,0.01,21.6,125.91,5.39,3.4,0.01,0.0,456.38
5759,983.12,420.28,0.02,4.5,0.0,200.0,192.28,13.6144444444,3.45,0.01,0.01,94.32
5760,366.94,534.88,-1.14,1.2,0.01,100.0,447.43,7.689375,1.2,-0.96,0.01,154.19
5761,534.07,133.72,0.01,3.6,0.01,100.0,391.41,7.22717948718,3.6,0.01,0.01,555.55
5762,220.84,339.29,-1.08,3.55,-0.9,100.0,583.47,7.87268656716,2.3,0.01,-1.14,220.87
5763,176.64,389.79,0.0,3.0,-3.12,100.0,935.5,9.5655,3.0,0.01,0.01,445.56
5766,270.3,426.47,0.01,2.9,0.01,5.6,217.19,6.39962962963,1.8,0.01,0.0,131.69
5767,273.61,761.77,0.6,4.5,0.01,100.0,98.19,7.3009375,3.6,0.01,0.01,111.99
5768,26.35,4.21,0.9,3.3,0.01,6.0,2.81,2.502,2.9,0.5,0.17,10.6
5769,222.3,138.95,0.01,2.9,0.01,100.0,600.87,3.8138,4.3,-3.54,-3.54,204.86
5774,370.57,483.92,0.02,2.1,0.02,12.9,1102.53,8.12861111111,2.75,0.02,0.01,656.46
5775,183.55,745.82,0.01,0.9,0.02,20.9,704.91,7.00941176471,1.15,0.02,0.02,223.43
5782,1.6,0.0,0.01,7.3,0.0,6.9,0.01,12.602,0.1,0.01,0.01,166.81
5783,325.33,453.06,0.01,6.7,0.01,18.0,123.24,13.0828,4.6,0.01,0.01,383.82
5784,108.51,146.15,0.01,3.2,-0.96,200.0,574.91,4.29243243243,1.2,0.01,-1.02,491.21
5785,262.81,206.64,-3.42,3.4,0.02,400.0,581.98,7.05432432432,2.0,0.01,-17.22,212.48
5786,300.29,836.57,-0.72,1.7,0.01,300.0,158.81,15.9068888889,4.0,0.0,0.01,650.8
5787,233.46,827.63,-0.72,2.0,-0.54,20.0,477.37,6.32433962264,1.2,-3.54,0.01,484.76
5788,73.47,327.05,-0.6,1.65,0.01,100.0,218.85,1.72083333333,1.415,-3.54,-3.0,312.38
5789,80.46,210.36,0.01,4.5,0.01,100.0,408.92,9.70659090909,3.45,0.01,0.01,427.1
5790,33.77,52.68,0.0,1.4,0.02,1.6,161.55,0.863333333333,1.5,-1.14,0.03,11.6
5791,7.23,9.34,0.07,0.9,0.04,3.6,6.02,17.6888888889,1.4,0.02,0.02,66.9
5796,141.5,72.6,-1.08,4.6,1.5,100.0,156.2,7.42068965517,4.8,-1.08,0.6,184.44
5797,376.82,454.82,0.02,4.0,0.02,100.0,149.64,7.28928571429,3.6,-3.0,0.5,291.94
5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,435.3,234.7,-1.08,4.6,0.01,11.8,403.66,6.06093023256,2.5,-1.14,0.01,137.77
5801,353.76,697.88,-3.36,3.3,-3.36,100.0,181.15,8.36926829268,3.6,-3.3,0.01,228.35
5802,195.8,481.46,0.01,2.4,0.0,60.0,102.57,6.66896551724,2.4,0.01,0.0,178.53
5803,576.71,308.72,0.01,4.0,0.01,20.0,459.23,8.82558139535,4.2,0.01,0.01,484.0
5804,338.28,307.8,0.01,3.3,-3.54,100.0,367.36,7.58048780488,3.9,0.01,-0.96,404.89
5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5806,157.66,51.12,0.01,0.8,0.01,3.0,59.32,2.48346153846,1.05,0.01,0.01,177.07
5807,102.69,335.54,-1.02,4.5,0.01,300.0,137.45,13.8834210526,1.2,-0.24,-1.14,335.7
5808,239.86,180.78,-0.54,1.5,-3.54,500.0,157.78,2.11232142857,2.0,0.0,0.01,143.4
5809,524.13,176.97,0.01,1.5,0.01,8.3,343.6,12.4803225806,1.0,0.01,0.0,172.86
5810,280.49,634.79,-3.36,3.6,0.01,150.0,342.6,4.49605263158,2.9,0.01,-3.9,440.0
5811,328.68,193.8,0.01,2.0,0.01,100.0,139.41,6.152,2.3,-0.78,-0.66,488.54
5812,95.24,265.23,0.01,2.25,0.01,7.1,109.84,6.20339622642,1.4,0.01,0.01,264.24
5813,442.46,342.44,-1.5,2.5,0.01,100.0,146.53,7.79595744681,3.0,-0.9,0.01,206.84
5814,98.32,102.81,-0.3,3.1,-0.72,200.0,137.9,4.85037037037,2.03,0.01,-0.18,132.98
5815,86.79,237.77,-0.48,3.0,-0.72,12.5,389.38,9.38263157895,2.35,-5.0,0.01,76.42
5816,288.55,270.33,0.01,3.3,0.01,30.0,386.17,9.14925,4.5,0.02,-1.14,392.8
5817,278.74,350.71,0.01,7.15,0.01,100.0,307.15,13.3984210526,7.0,0.01,0.01,152.69
5820,537.09,333.93,0.01,3.85,0.01,12.8,372.78,11.0563414634,3.0,0.01,0.01,252.84
5821,324.35,386.16,-3.48,4.6,0.01,50.0,199.38,11.8218421053,4.6,0.01,-3.48,250.1
5824,412.23,316.85,0.01,3.05,0.01,200.0,467.9,4.93944444444,3.6,0.01,0.01,342.44
5825,332.55,167.15,0.01,3.0,0.01,6.0,245.01,7.75461538462,3.1,0.02,0.0,317.39
5826,693.57,416.97,0.01,2.9,0.01,150.0,757.3,4.36226415094,3.05,0.01,0.01,408.11
5827,320.94,321.35,0.01,2.8,-3.54,50.0,233.6,9.03636363636,3.0,0.01,0.01,124.44
5828,83.24,557.95,0.01,3.4,0.01,15.0,107.9,7.97033333333,1.8,0.01,0.01,346.02
5829,202.75,225.37,0.01,3.0,0.01,50.0,569.87,9.14413793103,1.45,0.01,0.01,220.84
5836,135.63,202.68,-0.24,3.1,-1.02,200.0,656.36,2.89134615385,1.9,0.01,0.01,621.4
5837,295.55,168.36,0.01,0.8,0.02,100.0,221.0,4.29509090909,1.0,0.01,0.01,231.34
5838,638.56,332.92,0.01,4.275,0.02,200.0,245.48,9.89282051282,1.7,0.01,0.01,461.64
5839,274.81,438.92,0.01,3.5,-0.06,200.0,464.49,6.57636363636,3.45,0.01,-3.54,188.05
5846,501.6,305.23,0.01,1.215,0.01,200.0,338.16,9.29685714286,2.0,0.01,-0.3,208.59
5847,115.8,306.39,-0.48,2.1,-3.48,15.4,236.6,3.39628571429,3.0,0.02,-0.96,203.96
5848,191.83,402.67,-0.9,2.1,0.01,17.5,494.41,6.21638888889,2.115,0.01,-1.02,365.53
5849,65.13,315.57,0.0,3.35,0.01,10.63,103.54,4.44125,1.8,0.01,-1.02,306.64
5852,158.14,265.66,-0.36,3.0,0.01,100.0,86.6,2.55675,2.1,0.01,-6.6,111.2
5853,224.9,89.44,1.0,6.3,0.6,12.6,116.1,5.48666666667,5.5,1.0,1.0,151.61
5854,732.9,388.51,-1.68,2.5,0.01,100.0,415.8,6.02202898551,1.9,-0.3,-3.54,464.99
5855,190.99,678.23,0.01,1.8,0.0,100.0,150.48,4.04109090909,0.9,0.01,0.01,293.75
5856,299.4,438.32,-3.18,1.85,-0.12,100.0,1006.38,13.2379661017,3.25,0.0,0.01,295.7
5857,84.7,262.93,0.3,4.0,0.3,200.0,111.5,4.5915,4.35,0.0,0.1,127.36
5858,343.82,276.1,0.06,3.0,-2.99,40.0,263.31,6.77784313725,2.0,0.01,0.02,397.98
5859,525.37,353.29,0.01,3.8,-0.55,100.0,102.79,5.30225806452,4.8,-3.42,-3.48,212.27
5860,195.34,115.45,0.01,0.95,0.01,6.5,655.78,1.61206896552,1.3,-1.08,-1.08,112.7
5861,362.24,207.59,0.01,3.365,0.01,50.0,518.88,6.72333333333,3.0,0.08,0.01,243.05
5862,507.07,603.55,0.01,1.2,0.01,9.5,325.41,1.86833333333,1.2,-1.14,-1.14,164.4
5863,161.32,433.56,0.01,3.0,0.01,200.0,850.09,2.85918367347,3.0,-0.96,0.01,145.45
5864,362.69,331.63,0.05,1.2,0.01,150.0,190.44,8.31615384615,5.7,0.01,0.01,98.99
5865,580.07,97.78,0.06,5.0,0.08,200.0,272.38,23.5253846154,5.6,0.01,0.01,142.73
5868,187.75,201.79,0.0,1.4,0.01,150.0,149.74,6.588125,1.9,0.01,0.03,75.13
5869,277.12,116.23,0.01,1.05,-0.9,4.0,95.25,11.1278571429,2.4,0.01,-3.54,258.53
5870,130.88,493.82,0.01,4.0,0.01,124.41,410.13,10.2576744186,1.26,0.01,0.05,256.04
5871,309.9,345.71,0.01,4.6,0.01,100.0,331.69,10.5482758621,4.6,0.1,0.01,236.79
5874,588.36,72.23,0.01,1.2,0.01,200.0,183.69,7.17291666667,2.8,0.02,0.01,296.84
5875,178.9,106.74,0.01,3.0,0.01,13.7,75.2,9.18619047619,5.6,-3.54,0.01,95.31
5878,649.26,424.8,-0.18,3.75,0.5,30.0,148.22,5.32384615385,3.55,0.01,-1.14,114.59
5879,76.32,161.04,0.7,3.6,-3.48,30.0,224.65,13.4709677419,1.0,0.4,0.4,296.57
5880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5882,248.52,536.84,-0.96,4.3,0.02,18.0,64.77,3.75392857143,5.0,0.02,0.06,188.42
5883,107.78,360.94,0.04,4.45,-3.06,200.0,662.23,7.70774193548,5.15,0.01,0.01,296.6
5886,389.75,100.02,-1.14,2.4,-1.14,100.0,257.65,2.44551020408,1.0,0.01,0.01,92.2
5887,232.78,525.04,-1.2,2.55,-0.78,150.0,153.25,2.95185185185,2.0,-1.02,-1.2,255.26
5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5889,1043.61,416.2,0.2,3.1,0.1,10.4,89.83,3.28939393939,3.1,0.02,0.01,168.34
5890,144.25,292.12,0.02,2.7,-0.66,12.9,158.63,2.85177777778,2.9,-1.08,0.03,196.79
5891,93.21,243.57,0.01,0.55,0.01,15.5,66.43,3.28166666667,1.0,0.01,0.01,395.44
5894,537.05,263.06,0.01,1.5,0.01,100.0,132.79,2.6775,2.7,-0.9,0.01,90.17
5895,616.94,730.2,0.8,5.0,0.7,100.0,109.3,8.621,5.6,0.7,-1.3,672.33
5900,135.68,516.79,0.01,3.6,0.02,12.5,479.39,3.92305555556,1.2,-0.78,0.09,774.88
5901,187.36,159.52,0.01,6.25,0.01,15.3,97.11,4.93892857143,1.0,0.01,-3.54,523.4
5904,179.8,605.88,0.0,2.45,0.01,100.0,331.78,6.20563636364,1.25,0.01,0.01,334.72
5905,106.06,181.59,0.01,2.1,0.01,200.0,122.86,5.01638297872,2.25,0.01,0.01,327.37
5906,339.62,610.36,-6.2,5.3,0.0,100.0,259.36,4.22540540541,3.0,0.3,0.08,240.09
5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910,376.45,485.36,-3.48,2.0,-0.96,100.0,298.52,6.43209677419,1.9,-0.42,-0.96,344.46
5911,74.8,457.56,0.1,3.0,0.0,50.0,467.4,3.81666666667,3.1,0.1,0.1,59.6
5916,820.4,98.26,0.0,2.75,0.0,68.0,321.9,4.34875,3.0,0.01,0.01,188.28
5917,223.26,453.13,-1.14,2.75,-1.02,10.0,378.26,7.23935483871,1.5,-0.36,0.13,162.54
5918,331.82,537.8,0.01,6.8,0.01,200.0,413.31,13.0703225806,3.0,-1.14,0.08,485.92
5919,492.33,921.05,0.07,3.6,0.07,200.0,705.76,10.0197435897,5.6,-4.6,0.07,404.97
5924,145.72,160.6,0.01,1.2,-17.4,200.0,135.8,18.0936,2.0,0.0,0.02,122.94
5925,274.13,132.0,-2.88,3.6,0.3,200.0,106.42,2.51375,4.0,-2.7,1.0,68.31
5926,481.27,379.38,-1.14,0.6,-0.78,19.3,350.16,3.83,0.1,0.01,-1.14,394.2
5927,174.26,398.17,0.01,0.01,0.01,19.0,230.66,2.6036,0.02,0.01,-3.42,173.6
5928,373.68,134.85,-1.08,1.2,0.01,56.25,603.79,9.68891891892,1.9,0.01,0.01,426.99
5929,273.89,292.13,0.01,2.25,0.01,200.0,642.21,5.72813953488,2.4,-3.0,-3.54,717.9
5930,135.8,424.88,0.01,4.5,0.08,28.5,574.2,12.4907692308,2.8,0.0,0.02,406.17
5931,139.04,83.53,0.0,0.6,0.01,6.0,36.26,1.09581395349,0.14,0.01,0.01,85.14
5932,329.9,659.74,-1.14,1.2,0.01,200.0,610.17,11.1712765957,1.6,-0.24,-1.02,394.61
5933,697.21,287.14,0.02,1.8,-1.38,100.0,572.24,5.09358490566,3.5,0.03,0.01,267.48
5936,323.6,398.38,-0.24,1.1,-0.9,100.0,588.23,11.4858181818,1.0,-0.96,0.01,335.18
5937,118.6,21.98,0.2,1.25,-2.82,100.0,233.21,5.201,4.6,0.01,0.1,30.44
5940,160.4,408.82,0.01,3.6,-1.5,21.9,219.5,12.7369565217,0.9,0.01,-0.18,169.09
5941,361.28,219.89,0.01,0.05,0.01,100.0,231.49,4.97641025641,0.04,0.01,0.01,355.55
5942,261.18,330.5,0.1,1.85,0.1,100.0,97.89,7.57444444444,3.0,0.1,0.01,425.61
5943,170.47,267.3,-0.6,3.0,0.0,60.0,379.64,3.17648648649,3.275,0.1,0.01,188.0
5944,419.72,206.83,0.01,3.5,-1.14,25.0,450.78,6.00333333333,4.55,0.02,-1.14,641.61
5945,416.32,109.07,0.01,3.5,0.01,50.0,119.47,6.28,4.7,0.01,0.01,579.68
5946,236.91,370.78,0.01,2.9,0.01,100.0,490.09,4.45862068966,2.9,0.01,-0.24,367.36
5947,363.14,375.92,-1.8,3.25,0.01,22.6,413.76,6.43794871795,3.3,0.01,0.01,236.96
5948,265.56,171.42,0.01,2.5,0.01,12.0,265.41,8.61256410256,2.25,0.08,0.1,322.74
5949,512.54,370.62,0.02,3.0,0.0,200.0,527.99,5.505,3.75,0.0,0.01,475.01
5950,294.44,733.11,0.08,4.2,0.05,200.0,315.53,8.44075471698,3.52,0.05,0.06,560.31
5951,392.85,308.5,0.02,2.8,0.01,200.0,103.69,4.83307692308,4.2,0.01,0.03,349.17
5952,113.16,362.17,0.02,2.6,0.02,500.0,384.76,14.4578947368,5.2,0.6,-0.24,209.3
5953,117.79,527.5,0.01,3.45,0.01,100.0,227.93,9.06142857143,3.8,0.01,-6.0,189.08
5960,121.7,520.39,0.01,3.0,0.01,18.0,560.73,9.35849056604,3.0,0.01,0.01,329.97
5961,547.02,269.83,0.02,4.0,0.03,100.0,256.15,7.95431818182,4.1,0.01,0.02,328.5
5962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5963,5.0,125.9,2.5,2.0,1.8,0.0,6.0,4.0,1.0,1.0,1.0,7.0
5964,132.92,155.67,-0.9,1.8,-1.14,150.0,347.41,2.24573333333,3.25,0.01,0.6,920.41
5965,329.42,372.89,0.07,3.1,0.01,25.0,365.94,5.72611111111,2.4,0.01,0.01,271.57
5966,103.17,520.66,-0.6,1.7,0.02,7.5,107.9,4.43854166667,2.8,0.03,-2.76,325.61
5967,334.93,365.39,-8.0,3.0,0.01,100.0,247.33,7.44642857143,2.1,0.01,0.01,579.87
5970,357.79,320.65,0.02,2.2,0.02,100.0,168.33,2.74866666667,1.5,0.03,0.01,217.45
5971,235.22,206.65,0.8,5.4,0.06,200.0,378.2,4.26606060606,4.4,0.07,0.01,357.8
5974,298.95,230.13,0.01,3.0,0.01,9.0,203.22,4.21571428571,2.0,0.01,0.01,298.01
5975,266.94,468.21,-0.66,1.5,-3.0,100.0,162.59,4.12928571429,2.5,0.01,-0.78,411.35
5980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5981,338.99,605.61,0.01,6.0,0.01,50.0,460.88,12.6888095238,3.9,0.01,0.01,348.15
5983,21.6,52.1,0.0,0.45,0.03,0.03,149.8,0.476666666667,2.45,0.02,-2.94,118.23
5986,369.19,444.02,0.0,1.8,0.0,200.0,351.38,6.04112903226,1.6,0.0,0.0,586.96
5987,370.28,615.85,0.1,5.0,0.03,20.6,1045.37,11.2987931034,5.5,0.0,0.01,1516.06
5988,475.63,408.27,-5.0,2.25,0.01,50.0,279.98,11.0531818182,3.6,-0.9,-11.0,304.53
5989,285.98,340.82,-3.18,3.55,-3.18,18.2,270.49,8.73763157895,1.2,0.01,-3.18,202.37
5992,107.03,144.08,0.0,3.1,-1.02,100.0,761.38,3.21860465116,3.15,0.01,0.06,123.78
5993,226.09,139.64,-1.2,3.45,-1.56,9.0,218.7,5.17261904762,2.6,-1.02,-1.2,165.08
5996,95.28,563.78,-0.78,2.2,-0.96,200.0,84.82,1.66404255319,1.8,-0.78,-1.08,344.61
5997,289.18,318.74,-3.36,2.8,-3.42,15.6,363.83,6.53230769231,1.7,-3.18,-3.42,317.29
5998,732.79,758.19,1.0,5.0,0.1,200.0,1269.55,9.26971428571,7.1,0.0,-10.55,528.46
5999,538.71,445.24,0.01,5.75,0.01,29.5,150.37,5.68088235294,2.6,0.01,0.01,493.89
6000,80.73,406.15,0.01,2.75,0.01,30.0,356.75,3.897,2.3,0.01,0.01,135.72
6001,423.95,220.81,-17.7,1.4,-3.42,110.0,519.45,3.40203125,2.0,0.01,0.01,153.1
6004,98.06,133.98,0.01,2.1,0.01,100.0,109.24,5.58125,2.0,0.01,0.01,452.57
6005,196.54,105.97,-3.06,1.55,-3.18,24.31,195.56,2.25340909091,1.0,-1.14,-0.84,317.24
6006,119.85,575.89,-1.14,1.4,-0.48,8.0,205.84,6.46777777778,1.2,-1.14,-1.08,139.96
6007,384.64,354.7,-7.0,1.5,-2.7,100.0,363.07,8.24661290323,1.45,0.01,-2.4,137.37
6010,127.43,200.53,-1.14,1.8,0.04,12.5,409.0,10.6388888889,3.0,0.09,-0.96,117.43
6011,88.18,243.18,0.08,2.9,-3.3,100.0,230.02,4.20302325581,3.35,0.01,0.3,271.04
6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6015,81.8,132.1,0.2,5.1,0.2,6.03,498.69,3.24552631579,3.015,0.8,0.02,179.95
6018,264.57,219.43,-5.0,3.9,0.01,100.0,194.38,5.52076923077,3.95,0.01,0.0,253.04
6019,135.63,496.74,-1.2,4.7,-0.9,30.0,302.11,9.420625,1.325,-1.2,-1.14,329.34
6020,126.58,431.31,-1.08,4.0,0.0,200.0,270.58,2.672,4.0,-1.08,-0.12,143.03
6021,609.15,410.21,0.01,4.3,0.01,50.0,486.42,15.4645238095,3.6,0.04,0.01,93.73
6022,70.24,307.88,-0.24,3.0,0.08,100.0,71.64,18.1296428571,3.5,0.1,0.01,98.71
6023,409.07,241.07,0.08,3.6,-2.04,100.0,850.25,17.0167857143,3.6,0.07,0.08,234.36
6026,106.73,111.39,0.8,4.6,-26.0,12.0,898.93,12.8776190476,3.0,0.2,-1.44,400.14
6027,760.28,409.06,0.01,2.45,0.1,200.0,475.6,6.15261904762,3.0,0.01,0.0,557.96
