id,HourofDay17_count,HourofDay12_count,HourofDay9_count,HourofDay16_count,HourofDay11_count,HourofDay11_mean,HourofDay23_min,HourofDay18_mean,HourofDay15_sum,HourofDay7_sum,HourofDay8_median,HourofDay17_mean
4424,222.0,127.0,38.0,96.0,202.0,11.9764356436,0.01,4.85555555556,1136.87,313.11,2.6,7.93716216216
4425,159.0,171.0,54.0,31.0,168.0,6.74136904762,0.01,17.6127722772,29.1,36.72,2.5,10.8950314465
4428,468.0,383.0,125.0,155.0,351.0,6.8237037037,-1.08,3.400625,141.58,756.66,0.8,6.67846153846
4429,389.0,313.0,74.0,42.0,218.0,5.42779816514,0.01,7.73816326531,168.48,99.12,1.5,6.04724935733
4430,218.0,154.0,58.0,34.0,266.0,8.60766917293,0.01,10.8173404255,450.2,85.0,2.7,6.03321100917
4431,328.0,229.0,90.0,54.0,283.0,8.79346289753,0.01,10.7390393013,460.37,160.01,3.1,5.88710365854
4432,328.0,123.0,33.0,102.0,303.0,9.58125412541,-0.54,3.394,320.04,53.66,2.0,5.69713414634
4433,433.0,210.0,74.0,82.0,324.0,9.82675925926,-1.44,6.14129310345,156.88,46.99,1.4,8.76272517321
4436,307.0,111.0,38.0,192.0,352.0,5.875625,0.01,2.85669491525,73.75,97.11,2.5,5.51342019544
4437,352.0,202.0,37.0,62.0,330.0,7.73024242424,0.01,3.92844262295,320.25,42.03,2.615,8.83840909091
4438,172.0,211.0,23.0,29.0,260.0,3.49923076923,0.04,4.6836492891,37.9,262.84,0.815,6.59319767442
4439,122.0,309.0,63.0,15.0,85.0,6.54882352941,0.01,6.19504901961,306.9,28.4,0.7,6.09918032787
4440,123.0,96.0,11.0,34.0,108.0,10.34,0.09,6.64170454545,450.4,160.3,1.7,4.18780487805
4441,431.0,93.0,57.0,39.0,285.0,10.6862807018,0.01,6.69,116.61,131.83,4.9,12.518863109
4442,214.0,104.0,15.0,288.0,182.0,8.74115384615,0.01,2.43632653061,66.5,14.53,1.35,9.57028037383
4443,320.0,125.0,12.0,48.0,226.0,12.1616371681,-3.54,3.91604938272,275.81,0.0,2.0,9.1043125
4444,81.0,135.0,55.0,30.0,97.0,7.60391752577,-2.82,11.6425373134,146.55,90.63,1.5,12.8425925926
4445,2.0,2.0,1.0,3.0,0.0,0.0,0.01,0.0,0.0,2.0,0.0,2.8
4446,242.0,166.0,26.0,37.0,203.0,7.17990147783,-1.08,13.1579787234,291.29,125.63,3.0,6.16698347107
4447,70.0,77.0,8.0,26.0,75.0,6.14933333333,0.01,12.8927906977,58.9,9.86,5.4,16.2631428571
4448,205.0,272.0,143.0,99.0,183.0,8.10633879781,0.01,3.80877659574,349.03,107.18,0.975,7.09204878049
4449,321.0,212.0,154.0,38.0,257.0,8.34214007782,-3.12,6.21994736842,20.56,188.66,1.6,6.35869158879
4450,222.0,50.0,14.0,40.0,202.0,10.8245544554,0.01,30.4186956522,83.35,0.0,2.4,5.29423423423
4451,3.0,8.0,1.0,0.0,1.0,0.02,0.0,131.2,2.9,8.7,0.0,8.26666666667
4456,274.0,236.0,43.0,115.0,267.0,7.90007490637,-1.02,6.32670157068,234.46,205.83,1.75,6.01708029197
4457,446.0,200.0,47.0,58.0,375.0,6.39069333333,-3.42,10.6705594406,15.72,670.04,2.6,7.68186098655
4458,305.0,218.0,101.0,45.0,322.0,11.3583540373,-1.14,5.87678832117,477.05,500.05,0.9,7.3451147541
4459,264.0,196.0,61.0,30.0,241.0,10.6600829876,0.01,8.03714285714,11.53,149.4,1.5,9.71560606061
4462,265.0,184.0,23.0,79.0,320.0,11.591875,-1.14,6.02402877698,81.34,16.01,3.35,11.0471698113
4463,468.0,351.0,52.0,81.0,312.0,8.90201923077,-3.3,7.30392,222.64,0.34,2.0,10.991474359
4466,156.0,215.0,42.0,27.0,158.0,13.7593037975,-3.42,5.03083832335,51.84,141.83,3.1,5.65076923077
4467,93.0,184.0,38.0,34.0,92.0,9.67576086957,-2.52,7.12934343434,230.91,562.29,3.0,11.6007526882
4468,229.0,282.0,24.0,45.0,194.0,8.32494845361,0.12,3.18700440529,368.97,207.78,1.0,6.50563318777
4469,48.0,29.0,12.0,20.0,32.0,5.7675,0.02,4.85434782609,133.84,0.29,2.95,15.3639583333
4470,233.0,182.0,31.0,61.0,195.0,11.3076923077,-3.54,3.28153846154,58.18,67.27,2.43,9.5143776824
4471,179.0,205.0,53.0,70.0,209.0,7.00291866029,0.01,2.70805882353,88.58,82.41,0.5,4.53502793296
4474,340.0,117.0,64.0,53.0,338.0,6.15828402367,0.01,5.25490196078,71.9,293.89,2.53,12.2807058824
4475,75.0,119.0,20.0,36.0,109.0,15.2029357798,0.01,6.05589473684,847.35,276.55,2.1,5.534
4478,309.0,154.0,47.0,82.0,186.0,10.9369354839,0.01,2.5749137931,88.38,58.85,1.43,9.77165048544
4479,287.0,97.0,59.0,31.0,252.0,4.76861111111,0.1,14.39375,20.41,16.24,0.83,6.77414634146
4482,327.0,183.0,60.0,99.0,243.0,6.93127572016,0.06,2.54869565217,168.64,60.75,1.815,8.19718654434
4483,279.0,116.0,88.0,60.0,236.0,4.03796610169,0.1,32.9946153846,72.11,21.3,1.63,6.23268817204
4486,5.0,2.0,0.0,1.0,1.0,4.6,0.0,0.0,0.0,0.0,2.485,1.42
4487,204.0,227.0,13.0,37.0,164.0,17.4340853659,0.01,11.5726388889,115.62,15.79,3.8,12.2271568627
4490,284.0,371.0,83.0,80.0,218.0,11.9463761468,-1.02,4.49484962406,446.79,262.56,2.5,7.54697183099
4491,41.0,20.0,13.0,2.0,20.0,19.2065,0.01,10.8695454545,221.7,30.13,3.0,5.73926829268
4492,555.0,356.0,25.0,29.0,452.0,5.98146017699,0.01,13.5240677966,21.6,31.9,3.3,6.80142342342
4493,142.0,140.0,20.0,43.0,163.0,6.08803680982,-3.54,10.934,437.3,115.93,3.8,5.52028169014
4494,206.0,273.0,56.0,92.0,272.0,10.1646323529,-0.96,10.1258415842,770.79,123.41,2.6,11.8482038835
4495,254.0,399.0,39.0,63.0,195.0,13.7277435897,-1.8,12.0977333333,338.46,151.26,2.5,16.1082677165
4498,142.0,85.0,21.0,45.0,149.0,11.1048993289,-0.6,5.66775,273.09,96.6,2.55,4.00098591549
4499,277.0,178.0,49.0,68.0,158.0,9.84512658228,0.06,5.69707070707,95.7,59.94,2.03,7.06422382671
4500,66.0,138.0,69.0,72.0,82.0,12.27,0.01,6.55515151515,479.87,109.22,4.0,5.60560606061
4501,105.0,141.0,83.0,24.0,76.0,12.9406578947,0.04,15.3055084746,109.27,39.5,4.0,7.92952380952
4502,188.0,125.0,17.0,88.0,245.0,6.2287755102,0.01,5.88871287129,266.68,173.59,1.575,13.612393617
4503,114.0,281.0,36.0,46.0,112.0,7.98589285714,0.01,8.63020576132,148.25,113.35,1.9,12.87
4504,287.0,166.0,58.0,100.0,264.0,5.70200757576,-0.9,9.83136363636,404.43,72.72,3.0,8.25801393728
4505,309.0,199.0,15.0,41.0,308.0,7.69275974026,0.1,11.3954887218,23.41,175.43,2.8,7.80355987055
4506,197.0,48.0,48.0,56.0,209.0,11.8237799043,0.01,6.62095238095,655.68,355.9,1.35,17.9256345178
4507,277.0,200.0,109.0,62.0,281.0,10.3304982206,0.01,11.4182926829,452.88,158.54,2.0,11.0777978339
4508,187.0,116.0,18.0,41.0,202.0,10.8500990099,0.01,16.7859504132,28.55,214.83,1.6,4.42449197861
4509,3.0,0.0,1.0,1.0,1.0,7.6,0.0,0.0,4.0,1.9,1.4,9.33333333333
4510,257.0,120.0,124.0,76.0,291.0,9.704604811,0.01,7.66275362319,108.15,383.19,1.9,11.7729182879
4511,340.0,148.0,92.0,48.0,319.0,8.02702194357,0.06,20.1932876712,73.5,45.86,2.0,9.86647058824
4514,234.0,151.0,23.0,87.0,137.0,8.8395620438,0.01,8.50670103093,202.44,700.23,2.0,9.39871794872
4515,317.0,165.0,33.0,50.0,153.0,8.50130718954,-3.24,12.2003375527,45.71,329.32,3.3,7.3590851735
4516,442.0,202.0,30.0,40.0,319.0,6.3224137931,0.01,6.25355371901,21.74,1358.74,0.8,3.55352941176
4517,384.0,158.0,34.0,27.0,329.0,5.77237082067,0.1,16.0967195767,17.5,901.89,2.0,6.237265625
4518,94.0,135.0,32.0,78.0,102.0,8.7131372549,0.01,3.68304347826,440.97,22.41,2.5,6.40276595745
4519,292.0,212.0,23.0,86.0,264.0,11.4935606061,-1.14,4.82783333333,361.5,3.2,2.4,7.90863013699
4520,305.0,42.0,7.0,249.0,143.0,8.24839160839,0.1,4.66022727273,95.7,12.3,3.75,6.35180327869
4521,5.0,3.0,6.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.325,2.202
4522,298.0,154.0,10.0,40.0,200.0,8.1611,0.01,4.833203125,11.12,229.88,3.6,8.31973154362
4523,309.0,169.0,45.0,48.0,329.0,14.4538905775,0.01,5.06942857143,285.67,212.41,2.6,7.34915857605
4524,183.0,154.0,34.0,55.0,119.0,11.8205042017,0.3,6.1780733945,106.2,100.2,1.4,11.7721311475
4525,186.0,112.0,10.0,66.0,84.0,18.1782142857,0.1,7.70040609137,110.64,64.72,2.25,13.2439247312
4526,103.0,229.0,39.0,31.0,69.0,7.85594202899,-3.3,11.8198360656,305.01,61.56,1.4,5.1986407767
4527,168.0,228.0,18.0,29.0,140.0,12.713,-3.54,14.7609569378,788.28,34.41,3.3,6.40946428571
4530,219.0,243.0,90.0,86.0,203.0,5.2945320197,-1.14,5.47361702128,632.69,1163.37,0.7,7.11146118721
4531,222.0,406.0,44.0,49.0,193.0,8.44663212435,-3.54,10.9017619048,229.51,362.16,2.3,5.93274774775
4532,141.0,237.0,32.0,51.0,164.0,16.765,-0.96,7.46185483871,206.65,156.35,2.4,6.06021276596
4533,303.0,319.0,39.0,51.0,214.0,7.97126168224,0.02,12.1927983539,240.0,172.79,2.1,8.04141914191
4534,1.0,1.0,0.0,0.0,5.0,6.5,0.0,7.53333333333,0.0,0.0,1.1,5.2
4535,183.0,262.0,48.0,29.0,181.0,9.39055248619,0.01,8.05181372549,28.59,628.58,3.2,7.57398907104
4536,159.0,190.0,36.0,61.0,144.0,8.35097222222,0.01,8.7064,151.02,22.0,4.63,8.88867924528
4537,195.0,206.0,79.0,26.0,248.0,9.85758064516,0.03,8.4771875,48.46,29.38,2.0,10.2910769231
4538,281.0,249.0,49.0,93.0,223.0,9.31542600897,0.01,8.15462264151,132.47,42.42,3.0,10.2398932384
4539,325.0,212.0,12.0,24.0,212.0,10.0441509434,0.02,20.8701098901,22.6,138.6,2.5,12.5641538462
4540,183.0,73.0,94.0,84.0,224.0,7.70901785714,-1.08,5.5225,326.43,166.05,5.0,9.74601092896
4541,160.0,92.0,58.0,49.0,204.0,9.3056372549,0.01,5.70610169492,363.83,118.42,4.0,9.96475
4542,182.0,172.0,47.0,68.0,153.0,9.20111111111,1.1,4.39174311927,157.91,309.54,3.0,5.48274725275
4543,10.0,52.0,9.0,29.0,20.0,4.035,4.0,4.55,9.0,36.0,23.6,12.392
4546,247.0,81.0,86.0,37.0,230.0,4.58013043478,-1.02,1.91596153846,71.86,229.28,1.6,6.63882591093
4547,146.0,102.0,51.0,19.0,189.0,11.6957671958,0.2,6.73445652174,26.96,81.38,2.15,6.14924657534
4554,233.0,183.0,14.0,33.0,286.0,6.74954545455,-3.36,7.08630681818,481.39,402.62,2.5,4.27098712446
4555,87.0,122.0,59.0,73.0,94.0,7.94117021277,0.01,2.80787878788,387.64,211.95,1.8,6.19413793103
4556,167.0,249.0,70.0,139.0,161.0,6.28565217391,-0.84,2.59590405904,479.52,12.11,1.63,6.98736526946
4557,127.0,217.0,46.0,44.0,86.0,19.8930232558,0.1,11.6342285714,133.75,3.22,2.0,9.45488188976
4558,161.0,111.0,23.0,43.0,148.0,12.5981081081,-0.24,9.26629310345,312.14,162.4,5.0,9.18105590062
4559,273.0,197.0,15.0,30.0,122.0,10.7485245902,0.1,18.6678518519,34.7,35.83,2.0,9.23838827839
4560,163.0,153.0,32.0,63.0,268.0,9.00891791045,0.01,3.79275280899,154.16,131.98,2.5,6.51441717791
4561,147.0,300.0,88.0,13.0,215.0,7.49237209302,-3.42,8.50349593496,14.6,53.43,2.73,4.52115646259
4562,307.0,375.0,53.0,71.0,260.0,10.6974230769,-0.6,4.36535,986.87,352.99,3.0,7.58084690554
4563,4.0,1.0,0.0,0.0,6.0,40.7166666667,0.0,0.0,0.0,0.0,3.9,4.475
4566,132.0,222.0,50.0,45.0,230.0,9.29982608696,0.01,5.41934782609,849.0,185.82,1.4,6.97295454545
4567,232.0,267.0,90.0,10.0,223.0,8.40385650224,0.4,12.5859276018,431.12,66.28,3.115,6.46301724138
4568,57.0,185.0,41.0,28.0,157.0,13.1456687898,0.03,3.61943396226,17.26,237.0,1.2,6.19157894737
4569,101.0,151.0,21.0,39.0,78.0,7.38294871795,0.01,6.36462184874,76.56,119.19,1.0,3.52168316832
4570,222.0,313.0,62.0,61.0,196.0,12.4465816327,0.02,8.58904564315,403.98,497.32,4.0,10.9363963964
4571,100.0,321.0,44.0,21.0,114.0,11.024122807,0.1,13.5813471503,244.94,215.12,3.915,9.9704
4572,166.0,132.0,9.0,23.0,199.0,13.2235678392,0.01,4.81932773109,39.53,4.3,6.5,12.686746988
4573,222.0,152.0,8.0,18.0,199.0,9.05472361809,0.4,14.7552040816,56.1,12.4,2.6,12.8352252252
4574,219.0,108.0,12.0,35.0,165.0,5.43812121212,-3.54,10.2905555556,74.16,1088.95,2.45,7.71515981735
4575,299.0,88.0,53.0,103.0,389.0,9.03676092545,-1.08,10.9271276596,261.02,236.1,0.8,6.08494983278
4580,348.0,110.0,6.0,14.0,130.0,11.1115384615,0.0,4.45350746269,87.25,7.7,2.215,11.1163505747
4581,405.0,64.0,64.0,23.0,247.0,11.6898785425,0.9,11.4653061224,178.8,146.13,2.0,10.743654321
4582,241.0,258.0,87.0,27.0,185.0,7.09459459459,0.02,4.84122905028,139.84,366.48,2.0,4.25095435685
4583,304.0,101.0,16.0,51.0,335.0,13.9356716418,-1.68,3.67076923077,16.93,661.45,2.0,9.54444078947
4586,312.0,83.0,26.0,22.0,301.0,10.6388372093,0.09,3.87989130435,9.75,179.65,2.2,8.13788461538
4587,378.0,99.0,31.0,7.0,291.0,9.82742268041,0.1,12.0422916667,6.95,36.7,1.0,10.015026455
4588,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.065,0.0,0.0,0.02,7.4
4589,127.0,179.0,9.0,42.0,143.0,7.34237762238,0.14,6.66136792453,747.25,366.91,3.0,7.84275590551
4590,412.0,278.0,61.0,52.0,421.0,6.45755344418,0.02,5.82623728814,122.52,481.37,1.2,4.57395631068
4591,551.0,245.0,15.0,25.0,472.0,6.06235169492,0.1,13.1202197802,21.75,1219.99,0.8,5.36145190563
4592,287.0,99.0,83.0,72.0,428.0,8.42429906542,0.02,5.02305785124,84.8,179.39,1.8,6.02170731707
4593,295.0,160.0,121.0,30.0,355.0,8.36163380282,0.1,7.90412371134,281.4,117.5,1.6,8.00881355932
4598,1.0,0.0,0.0,2.0,1.0,4.6,0.0,5.6,0.0,0.0,0.0,0.02
4599,319.0,230.0,69.0,45.0,230.0,5.4392173913,-3.48,15.8418025751,300.48,2.61,2.55,9.055830721
4600,60.0,158.0,33.0,55.0,62.0,14.2070967742,0.01,2.91333333333,252.91,21.5,3.8,11.2741666667
4601,499.0,290.0,68.0,8.0,234.0,14.6320940171,0.1,11.1700934579,3.6,101.68,2.665,11.8335871743
4602,251.0,161.0,34.0,79.0,202.0,5.0845049505,-3.54,4.30041176471,116.42,183.8,0.83,6.34290836653
4603,151.0,149.0,56.0,34.0,99.0,6.0997979798,0.01,4.26666666667,164.94,31.91,1.215,5.10324503311
4620,190.0,57.0,10.0,27.0,93.0,8.07870967742,-0.18,4.59255230126,76.0,20.1,4.0,9.01905263158
4621,140.0,339.0,9.0,6.0,166.0,15.3680120482,0.6,10.2156291391,19.95,6.63,2.45,5.87114285714
4622,355.0,151.0,55.0,95.0,380.0,6.58315789474,0.01,3.05329842932,113.56,355.39,2.1,4.32822535211
4623,260.0,125.0,10.0,59.0,191.0,13.5185863874,0.1,7.72261904762,113.25,0.0,0.825,13.2017307692
4624,128.0,129.0,41.0,38.0,117.0,9.15623931624,-3.54,18.1005882353,346.53,72.86,1.8,7.22296875
4625,127.0,186.0,48.0,42.0,139.0,5.48618705036,0.01,5.03634146341,58.28,375.56,1.5,5.5374015748
4628,160.0,114.0,52.0,54.0,280.0,12.6919285714,-0.84,7.94731182796,10.14,656.69,1.8,7.9020625
4629,149.0,145.0,21.0,9.0,263.0,9.07201520913,-1.92,9.50595744681,410.7,63.55,2.4,6.53926174497
4630,2.0,2.0,1.0,1.0,2.0,3.2,0.0,1.4,0.0,0.5,1.8,1.5
4631,203.0,180.0,35.0,45.0,236.0,6.09004237288,0.01,11.667791411,45.78,563.87,2.6,9.22822660099
4632,185.0,176.0,30.0,27.0,179.0,10.9148603352,0.01,5.71839416058,196.73,314.26,1.4,7.64854054054
4633,124.0,183.0,56.0,50.0,283.0,10.7332508834,-0.24,9.99638297872,170.76,59.92,4.9,9.22838709677
4634,175.0,312.0,33.0,73.0,143.0,5.61573426573,-1.14,6.41582191781,402.33,100.58,2.23,5.06902857143
4635,219.0,469.0,27.0,24.0,93.0,11.9891397849,-1.86,6.65659090909,9.06,276.78,2.0,8.39465753425
4638,80.0,79.0,12.0,34.0,85.0,6.07823529412,-0.96,7.97156862745,265.99,119.49,2.3,8.545375
4639,149.0,80.0,8.0,16.0,123.0,8.3006504065,0.01,6.994,24.3,38.35,2.465,9.98597315436
4640,233.0,177.0,32.0,39.0,311.0,9.85717041801,-3.3,13.5756060606,26.3,34.05,1.53,7.70446351931
4641,235.0,207.0,88.0,83.0,225.0,10.8623555556,0.01,4.48715277778,76.97,176.23,0.5,6.92855319149
4642,185.0,216.0,148.0,74.0,152.0,4.53618421053,0.01,3.52855072464,83.38,33.64,2.0,6.08681081081
4643,404.0,122.0,16.0,15.0,304.0,9.49243421053,-3.18,5.54783783784,9.9,87.24,2.05,8.50294554455
4644,329.0,107.0,28.0,38.0,188.0,11.9776595745,0.01,3.78905797101,47.01,197.82,2.0,13.3711550152
4645,312.0,177.0,8.0,23.0,133.0,9.67218045113,0.1,19.9806306306,60.45,39.46,1.6,9.04429487179
4646,192.0,122.0,12.0,55.0,106.0,15.9151886792,0.01,8.2677,436.07,50.68,2.7,16.0057291667
4647,252.0,204.0,4.0,38.0,89.0,20.0949438202,-1.86,14.2232258065,57.9,132.93,3.0,13.7801587302
4648,371.0,214.0,72.0,64.0,303.0,11.3092079208,0.01,2.36175824176,50.47,20.13,0.045,3.13366576819
4649,280.0,131.0,12.0,17.0,87.0,6.28551724138,0.7,21.901,15.85,35.36,1.55,6.42885714286
4650,211.0,225.0,51.0,50.0,210.0,8.4230952381,5.0,7.65984496124,255.02,107.7,3.0,7.58701421801
4651,203.0,178.0,30.0,57.0,216.0,8.52564814815,0.01,4.9118404908,461.67,386.16,2.465,5.68886699507
4652,163.0,187.0,131.0,82.0,186.0,5.09741935484,-3.36,2.17555555556,528.78,148.18,0.8,4.51871165644
4653,123.0,147.0,25.0,67.0,62.0,5.07483870968,-3.48,4.75555555556,102.13,52.63,3.0,6.51414634146
4656,182.0,274.0,47.0,70.0,221.0,7.90909502262,-1.14,5.04984536082,375.99,96.82,2.2,11.1315384615
4657,185.0,132.0,18.0,12.0,220.0,13.8165454545,0.6,6.50698412698,461.0,166.43,2.1,9.1232972973
4658,163.0,101.0,14.0,60.0,150.0,8.14093333333,0.01,7.61533333333,258.65,39.02,3.0,8.13079754601
4659,213.0,232.0,45.0,66.0,180.0,9.86005555556,-2.94,8.42351851852,479.19,64.79,1.6,11.4112676056
4660,32.0,23.0,6.0,13.0,25.0,18.796,0.01,8.59708333333,22.01,16.62,4.0,9.9328125
4661,308.0,146.0,8.0,20.0,321.0,9.79735202492,-0.96,6.24161971831,49.62,368.48,1.7,5.34168831169
4662,246.0,101.0,39.0,71.0,260.0,8.48503846154,-2.88,3.93209876543,79.09,138.77,0.63,5.55495934959
4663,202.0,176.0,65.0,33.0,157.0,10.2933757962,0.01,4.42823529412,10.3,140.31,1.03,10.4458415842
4664,174.0,216.0,115.0,98.0,179.0,8.51055865922,-1.08,10.3062048193,317.47,441.88,2.2,6.84528735632
4665,116.0,200.0,53.0,80.0,137.0,6.29510948905,-0.78,11.1947619048,539.32,73.25,1.3,5.63681034483
4666,170.0,163.0,48.0,122.0,202.0,7.84321782178,0.01,4.67468965517,586.48,77.3,1.9,6.19788235294
4667,215.0,252.0,107.0,66.0,222.0,9.70472972973,0.01,3.35738255034,62.53,106.34,2.6,5.37627906977
4670,228.0,158.0,39.0,45.0,235.0,9.67344680851,-1.02,5.81283185841,132.99,142.68,2.35,6.3650877193
4671,81.0,101.0,11.0,15.0,57.0,11.9114035088,0.04,14.9773809524,136.1,0.0,3.0,13.8858024691
4673,243.0,201.0,15.0,9.0,267.0,14.3128464419,0.01,4.98869863014,21.92,178.99,3.3,6.53160493827
4678,154.0,127.0,66.0,73.0,183.0,8.75890710383,-0.36,4.22436781609,468.64,51.4,0.4,11.0766233766
4679,216.0,89.0,30.0,40.0,93.0,17.2838709677,0.1,3.7555,255.65,2.2,1.0,7.54884259259
4684,181.0,179.0,49.0,68.0,212.0,12.2660849057,-0.9,4.13722627737,113.7,412.47,3.6,8.71215469613
4685,105.0,69.0,7.0,22.0,86.0,5.98255813953,0.03,6.90090909091,129.9,17.86,1.0,5.33904761905
4686,3.0,0.0,0.0,2.0,2.0,2.3,0.0,0.0,0.0,3.3,0.0,11.6666666667
4687,243.0,270.0,37.0,59.0,160.0,8.190125,-3.54,7.07621052632,65.17,823.77,0.8,5.15004115226
4692,235.0,220.0,73.0,65.0,255.0,7.34211764706,-1.08,6.36171717172,123.69,54.26,3.1,12.4678723404
4693,272.0,217.0,68.0,42.0,237.0,10.1404219409,0.1,5.33302197802,55.55,82.74,2.0,7.50746323529
4706,229.0,246.0,174.0,38.0,269.0,7.98208178439,0.1,10.399787234,280.31,84.93,2.4,8.85510917031
4707,128.0,247.0,62.0,41.0,159.0,5.12836477987,0.01,3.79983739837,114.63,500.94,2.2,7.422890625
4708,244.0,78.0,45.0,46.0,441.0,9.05340136054,-1.08,4.58229946524,214.04,231.59,1.0,6.07176229508
4709,241.0,139.0,50.0,27.0,318.0,8.47216981132,-3.0,3.74137681159,336.15,87.18,2.0,7.0943153527
4716,347.0,201.0,30.0,108.0,306.0,11.1568627451,-1.08,3.22984848485,231.14,179.44,2.6,5.89596541787
4717,72.0,80.0,13.0,17.0,92.0,14.1325,0.01,5.43848484848,2.47,9.91,0.01,12.8452777778
4720,216.0,98.0,12.0,43.0,277.0,9.49007220217,-1.2,6.56055555556,262.2,635.41,3.0,7.50032407407
4721,131.0,229.0,38.0,36.0,112.0,4.48482142857,0.01,4.03053497942,438.29,233.38,3.0,6.29381679389
4722,298.0,351.0,125.0,60.0,187.0,7.0307486631,0.01,4.28678431373,237.48,44.98,2.35,6.64926174497
4723,4.0,2.0,0.0,3.0,1.0,0.07,0.0,4.9,0.0,3.0,0.0,17.4
4724,171.0,172.0,62.0,58.0,177.0,9.45723163842,-3.36,3.61979020979,36.59,87.84,1.6,4.68941520468
4725,180.0,190.0,77.0,41.0,232.0,7.75461206897,-3.54,2.84416666667,34.72,16.5,1.5,4.42316666667
4726,43.0,42.0,8.0,18.0,26.0,11.5730769231,0.0,10.6516129032,28.9,18.7,2.0,3.87046511628
4727,98.0,208.0,48.0,41.0,113.0,8.69805309735,-1.02,5.82161764706,96.65,345.88,1.9,4.71816326531
4728,124.0,164.0,20.0,20.0,117.0,10.492991453,-1.32,5.84661538462,359.57,298.58,4.1,5.78540322581
4729,260.0,201.0,10.0,15.0,189.0,8.79613756614,0.01,3.89057142857,2.46,43.23,1.8,5.14634615385
4732,277.0,260.0,47.0,41.0,307.0,9.91534201954,0.07,5.20406779661,160.45,133.36,1.15,7.09895306859
4733,272.0,341.0,23.0,28.0,188.0,12.2155851064,0.4,8.59126436782,14.36,17.7,2.2,10.3298529412
4734,255.0,149.0,120.0,72.0,441.0,10.1554421769,-0.96,6.61377777778,154.2,96.47,1.05,10.0551764706
4735,123.0,182.0,75.0,31.0,257.0,12.3336575875,0.4,9.1574829932,153.1,106.1,2.0,11.495203252
4736,210.0,136.0,48.0,107.0,201.0,11.8178606965,0.8,3.27155339806,134.54,213.12,1.5,7.09347619048
4737,2.0,0.0,2.0,0.0,2.0,6.95,0.0,300.0,28.0,2.8,5.5,5.6
4738,117.0,130.0,19.0,20.0,150.0,10.2287333333,0.1,8.4248427673,35.5,137.79,2.4,5.1058974359
4739,206.0,152.0,25.0,33.0,74.0,10.1301351351,0.01,8.8093220339,115.01,24.16,3.03,7.32155339806
4740,136.0,197.0,37.0,77.0,136.0,11.5827205882,-3.12,4.76595744681,503.99,313.86,1.9,7.95257352941
4741,124.0,122.0,6.0,17.0,167.0,14.4754491018,0.09,9.76397849462,27.5,171.29,2.2,8.56693548387
4744,41.0,45.0,4.0,8.0,131.0,5.39854961832,0.01,8.98676470588,532.9,81.23,4.2,7.37682926829
4745,149.0,93.0,10.0,46.0,58.0,10.6155172414,0.1,11.1916666667,122.2,87.46,5.0,12.6046979866
4750,161.0,236.0,220.0,83.0,229.0,7.43737991266,0.01,3.55698675497,876.54,80.01,1.1,7.05130434783
4751,260.0,225.0,277.0,16.0,179.0,4.77458100559,0.01,6.33716129032,238.18,18.6,1.5,6.64557692308
4754,0.0,2.0,5.0,0.0,3.0,1.63333333333,0.0,5.8,0.0,0.0,1.0,0.0
4755,213.0,269.0,144.0,33.0,278.0,8.40841726619,0.01,9.98627306273,44.55,39.12,0.8,9.96812206573
4756,387.0,242.0,236.0,110.0,466.0,10.6475107296,-1.08,3.73376344086,133.84,35.15,1.6,7.11645994832
4757,219.0,201.0,74.0,103.0,201.0,6.33746268657,0.01,2.79221052632,135.85,89.52,2.3,5.73543378995
4758,223.0,201.0,29.0,58.0,281.0,13.1291103203,-1.14,4.60060240964,272.14,85.53,1.7,6.96264573991
4759,249.0,267.0,23.0,28.0,199.0,8.53703517588,0.4,9.22051428571,44.3,124.52,1.6,12.9674698795
4760,249.0,151.0,22.0,33.0,300.0,7.8936,-1.08,4.22834532374,373.3,138.1,2.3,7.73983935743
4761,341.0,230.0,70.0,29.0,189.0,11.0054497354,0.3,7.66647398844,211.7,27.8,1.35,9.41724340176
4762,410.0,178.0,32.0,81.0,193.0,10.5632642487,0.01,6.03530232558,37.11,73.27,1.9,9.95519512195
4763,82.0,159.0,13.0,30.0,112.0,13.7491964286,0.08,4.91422222222,78.97,55.3,6.2,13.9041463415
4764,197.0,100.0,62.0,57.0,235.0,11.0515744681,0.07,6.91772058824,266.74,32.85,2.03,10.6119796954
4765,169.0,187.0,69.0,49.0,193.0,15.7300518135,0.2,9.94675925926,198.45,93.5,3.4,8.36183431953
4768,127.0,112.0,33.0,43.0,161.0,22.6108074534,-1.2,5.32139784946,59.85,420.91,3.0,12.7120472441
4769,370.0,229.0,77.0,61.0,362.0,4.89513812155,0.01,6.48976190476,12.25,22.19,0.8,2.94035135135
4770,298.0,102.0,52.0,74.0,133.0,15.9784210526,-1.14,4.34254310345,437.36,90.77,2.8,4.71963087248
4771,368.0,114.0,47.0,36.0,120.0,10.6963333333,0.1,7.06040229885,35.4,10.43,2.65,7.95342391304
4772,351.0,189.0,107.0,53.0,300.0,12.1458666667,-0.72,11.5141884817,461.65,392.96,3.1,8.75378917379
4773,312.0,258.0,58.0,46.0,305.0,7.8071147541,0.01,4.69349056604,96.8,232.3,1.4,11.1822115385
